comment,confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,source,sub_case,value_float,valueset_pk,year
,,,153,1.0,EA009-Ah2-1,{},,Limited polygyny (1920),21563,,,,20855,1920
,,,153,1.0,EA009-Ah28-1,{},,Limited polygyny (1920) [with special reference to the Lekon subtribe],21569,,with special reference to the Lekon subtribe,,20861,1920
,,,153,1.0,EA009-Ah4-1,{},,Limited polygyny (1920),21582,,,,20874,1920
,,,153,1.0,EA009-Ah6-1,{},,Limited polygyny (1920),21584,,,,20876,1920
"Or alternatively these polygynous units may live as minimally (stem) extended families (i.e., related variable EA008 should be code ""6"")",,,153,1.0,EA009-Ah7-1,{},,Limited polygyny (1940),21585,,,,20877,1940
,,,153,1.0,EA009-Ai2-1,{},,Limited polygyny (1940),21599,,,,20891,1940
,,,153,1.0,EA009-Ai29-1,{},,Limited polygyny (1920),21609,,,,20901,1920
,,,153,1.0,EA009-Ai31-1,{},,Limited polygyny (1920),21612,,,,20904,1920
,,,153,1.0,EA009-Ai38-1,{},,Limited polygyny (1930),21619,,,,20911,1930
,,,153,1.0,EA009-Ai39-1,{},,Limited polygyny (1940),21620,,,,20912,1940
,,,153,1.0,EA009-Ai42-1,{},,Limited polygyny (1940),21624,,,,20916,1940
,,,153,1.0,EA009-Ai46-1,{},,Limited polygyny (1930),21628,,,,20920,1930
,,,153,1.0,EA009-Aj16-1,{},,Limited polygyny (1930) [with special reference to the Riverain Mondari],21642,,with special reference to the Riverain Mondari,,20934,1930
"Formerly code ""5"", indendent polygynous units with non-sororal co-wives in separate dwellings",,,153,1.0,EA009-Aj7-1,{},,Limited polygyny (1910),21661,,,,20953,1910
,,,153,1.0,EA009-Ca1-1,{},,Limited polygyny (1930) [Town of Buso],21664,,Town of Buso,,20956,1930
,,,153,1.0,EA009-Ca12-1,{},,Limited polygyny (1880),21667,,,,20959,1880
,,,153,1.0,EA009-Ca13-1,{},,Limited polygyny (1950) [with special reference to the eastern Macha],21668,,with special reference to the eastern Macha,,20960,1950
,,,153,1.0,EA009-Ca27-1,{},,Limited polygyny (1930),21682,,,,20974,1930
,,,153,1.0,EA009-Ca28-1,{},,Limited polygyny (1950),21683,,,,20975,1950
,,,153,1.0,EA009-Ca29-1,{},,Limited polygyny (1920),21684,,,,20976,1920
,,,153,1.0,EA009-Ca33-1,{},,Limited polygyny (1860),21689,,,,20981,1860
,,,153,1.0,EA009-Ca34-1,{},,Limited polygyny (1920),21690,,,,20982,1920
,,,153,1.0,EA009-Ca35-1,{},,Limited polygyny (1930),21691,,,,20983,1930
,,,153,1.0,EA009-Ca36-1,{},,Limited polygyny (1860),21692,,,,20984,1860
,,,153,1.0,EA009-Ca37-1,{},,Limited polygyny (1850) [Bogo Tribe],21693,,Bogo Tribe,,20985,1850
,,,153,1.0,EA009-Ca38-1,{},,"Limited polygyny (1860) [with special reference to the Maria (Marea, Marya) subtribe in the north]",21694,,"with special reference to the Maria (Marea, Marya) subtribe in the north",,20986,1860
,,,153,1.0,EA009-Ca4-1,{},,Limited polygyny (1950),21696,,,,20988,1950
,,,153,1.0,EA009-Ca41-1,{},,Limited polygyny (1950),21698,,,,20990,1950
,,,153,1.0,EA009-Ca5-1,{},,Limited polygyny (1930),21700,,,,20992,1930
,,,153,1.0,EA009-Cb17-1,{},,Limited polygyny (1880) [Jebel Marra],21711,,Jebel Marra,,21003,1880
,,,153,1.0,EA009-Cb3-1,{},,Limited polygyny (1940) [Bamba division],21725,,Bamba division,,21017,1940
,,,153,1.0,EA009-Cc1-1,{},,Limited polygyny (1950),21732,,,,21024,1950
,,,153,1.0,EA009-Cc10-1,{},,Limited polygyny (1900),21733,,,,21025,1900
,,,153,1.0,EA009-Cc14-1,{},,Limited polygyny (1880),21737,,,,21029,1880
,,,153,1.0,EA009-Cc17-1,{},,Limited polygyny (1930),21739,,,,21031,1930
,,,153,1.0,EA009-Cc3-1,{},,Limited polygyny (1920) [inhabitants of the oasis of Siwa],21744,,inhabitants of the oasis of Siwa,,21036,1920
,,,153,1.0,EA009-Cc7-1,{},,Limited polygyny (1950) [Timbuctoo],21748,,Timbuctoo,,21040,1950
,,,153,1.0,EA009-Cd1-1,{},,Limited polygyny (1920) [Kenuzi Nubians of Dahmit],21751,,Kenuzi Nubians of Dahmit,,21043,1920
,,,153,1.0,EA009-Cd12-1,{},,Limited polygyny (1870),21754,,,,21046,1870
,,,153,1.0,EA009-Cd14-1,{},,Limited polygyny (1870),21756,,,,21048,1870
,,,153,1.0,EA009-Cd16-1,{},,Limited polygyny (1930) [with special reference to those in the hinterlandof Casablanca],21758,,with special reference to those in the hinterlandof Casablanca,,21050,1930
But the band is a patrilocal extended family,,,153,1.0,EA009-Cd17-1,{},,Limited polygyny (1920),21759,,,,21051,1920
,,,153,1.0,EA009-Cd18-1,{},,Limited polygyny (1920),21760,,,,21052,1920
,,,153,1.0,EA009-Cd19-1,{},,Limited polygyny (1920),21761,,,,21053,1920
,,,153,1.0,EA009-Cd2-1,{},,Limited polygyny (1950) [Town and environs of Silwa],21762,,Town and environs of Silwa,,21054,1950
,,,153,1.0,EA009-Cd21-1,{},,Limited polygyny (1930),21764,,,,21056,1930
,,,153,1.0,EA009-Cd3-1,{},,Limited polygyny (1920) [Entirety: Moroccan],21765,,Entirety: Moroccan,,21057,1920
,,,153,1.0,EA009-Cd4-1,{},,Limited polygyny (1890),21766,,,,21058,1890
,,,153,1.0,EA009-Cd7-1,{},,Limited polygyny (1910) [with special reference to the Zemmur tribe],21769,,with special reference to the Zemmur tribe,,21061,1910
,,,153,1.0,EA009-Ci11-1,{},,Limited polygyny (1940),21803,,,,21095,1940
,,,153,1.0,EA009-Ci12-1,{},,Limited polygyny (1880) [Abkhaz Tribe],21804,,Abkhaz Tribe,,21096,1880
,,,153,1.0,EA009-Ci2-1,{},,Limited polygyny (1930),21805,,,,21097,1930
,,,153,1.0,EA009-Ci3-1,{},,Limited polygyny (1900) [with special reference to the Kayakent group of eastern Dagestan],21806,,with special reference to the Kayakent group of eastern Dagestan,,21098,1900
,,,153,1.0,EA009-Ci5-1,{},,Limited polygyny (1950) [Northern Anatolian Plateau],21808,,Northern Anatolian Plateau,,21100,1950
,,,153,1.0,EA009-Ci6-1,{},,Limited polygyny (1880),21809,,,,21101,1880
,,,153,1.0,EA009-Cj1-1,{},,Limited polygyny (1950) [with special reference to the village of Tell Toqaan],21813,,with special reference to the village of Tell Toqaan,,21105,1950
,,,153,1.0,EA009-Cj3-1,{},,Limited polygyny (-800),21816,,,,21108,-800
But concubinage occurred,,,153,1.0,EA009-Cj4-1,{},,Limited polygyny (-2000) [City and environs of Babylon],21817,,City and environs of Babylon,,21109,-2000
,,,153,1.0,EA009-Cj5-1,{},,Limited polygyny (1930),21818,,,,21110,1930
,,,153,1.0,EA009-Cj6-1,{},,Limited polygyny (1950) [with special reference to the sedentary population],21819,,with special reference to the sedentary population,,21111,1950
,,,153,1.0,EA009-Ea1-1,{},,Limited polygyny (1950),21823,,,,21115,1950
,,,153,1.0,EA009-Ea11-1,{},,Limited polygyny (1950) [with special reference to the Ghilzai tribe],21825,,with special reference to the Ghilzai tribe,,21117,1950
,,,153,1.0,EA009-Ea2-1,{},,Limited polygyny (1950) [with special reference to the Yusufsai of Swat],21828,,with special reference to the Yusufsai of Swat,,21120,1950
,,,153,1.0,EA009-Ea3-1,{},,Limited polygyny (1930) [with special reference to the Urazgani],21829,,with special reference to the Urazgani,,21121,1930
,,,153,1.0,EA009-Ea4-1,{},,Limited polygyny (1950),21830,,,,21122,1950
,,,153,1.0,EA009-Ea6-1,{},,Limited polygyny (1958) [Nomadic branch],21832,,Nomadic branch,,21124,1958
,,,153,1.0,EA009-Ea7-1,{},,Limited polygyny (1950),21833,,,,21125,1950
,,,153,1.0,EA009-Ea9-1,{},,Limited polygyny (1950),21834,,,,21126,1950
,,,153,1.0,EA009-Eb2-1,{},,Limited polygyny (1920),21836,,,,21128,1920
,,,153,1.0,EA009-Eb5-1,{},,Limited polygyny (1910) [with special reference to the sedentary Teke of the Merv oasis],21839,,with special reference to the sedentary Teke of the Merv oasis,,21131,1910
,,,153,1.0,EA009-Eb6-1,{},,Limited polygyny (1900) [with special reference to those southeast of Lake Baikal],21840,,with special reference to those southeast of Lake Baikal,,21132,1900
,,,153,1.0,EA009-Ec1-1,{},,Limited polygyny (1920) [Sakhalin Island],21843,,Sakhalin Island,,21135,1920
,,,153,1.0,EA009-Ec10-1,{},,Limited polygyny (1880) [with special reference to those on the Ob River],21844,,with special reference to those on the Ob River,,21136,1880
,,,153,1.0,EA009-Ec11-1,{},,Limited polygyny (1900),21845,,,,21137,1900
,,,153,1.0,EA009-Ec4-1,{},,Limited polygyny (1900) [Yurak Tribe],21848,,Yurak Tribe,,21140,1900
,,,153,1.0,EA009-Ec5-1,{},,Limited polygyny (1900) [with special reference to the Maritime Koryak],21849,,with special reference to the Maritime Koryak,,21141,1900
,,,153,1.0,EA009-Ec6-1,{},,Limited polygyny (1850) [Upper Kolyma River],21850,,Upper Kolyma River,,21142,1850
"Formerly code ""2"", independent nuclear families, occasional polygyny",,,153,1.0,EA009-Ec7-1,{},,Limited polygyny (1900) [Saru Basin in Hokkaido],21851,,Saru Basin in Hokkaido,,21143,1900
,,,153,1.0,EA009-Ec9-1,{},,Limited polygyny (1920),21853,,,,21145,1920
,,,153,1.0,EA009-Ed14-1,{},,Limited polygyny [with special reference to the Man Lan Ten of North Vietnam],21857,,with special reference to the Man Lan Ten of North Vietnam,,21149,
,,,153,1.0,EA009-Ed16-1,{},,Limited polygyny (1940) [with special reference to the village of Yannon],21860,,with special reference to the village of Yannon,,21152,1940
,,,153,1.0,EA009-Ed2-1,{},,Limited polygyny (1940) [Liang Shan and Taliang S],21861,,Liang Shan and Taliang S,,21153,1940
,,,153,1.0,EA009-Ed4-1,{},,Limited polygyny (1940) [with special reference to the Magpie (Yachio) Miao],21863,,with special reference to the Magpie (Yachio) Miao,,21155,1940
,,,153,1.0,EA009-Ed6-1,{},,Limited polygyny (1920) [with special reference to those in the hinterland of Swatow],21865,,with special reference to those in the hinterland of Swatow,,21157,1920
,,,153,1.0,EA009-Ed8-1,{},,Limited polygyny (1930),21867,,,,21159,1930
,,,153,1.0,EA009-Ed9-1,{},,Limited polygyny (1930),21868,,,,21160,1930
,,,153,1.0,EA009-Ee1-1,{},,Limited polygyny (1940),21869,,,,21161,1940
,,,153,1.0,EA009-Ee2-1,{},,Limited polygyny (1930) [Hunza State],21870,,Hunza State,,21162,1930
,,,153,1.0,EA009-Ee3-1,{},,Limited polygyny (1930) [Lingthem and vicinity],21871,,Lingthem and vicinity,,21163,1930
,,,153,1.0,EA009-Ee7-1,{},,Limited polygyny (1840),21875,,,,21167,1840
,,,153,1.0,EA009-Ee8-1,{},,Limited polygyny (1950) [with special reference to the sedentary inhabitants of Banyan Hill],21876,,with special reference to the sedentary inhabitants of Banyan Hill,,21168,1950
,,,153,1.0,EA009-Ef1-1,{},,Limited polygyny (1940) [Bankura and Berghum Districts],21877,,Bankura and Berghum Districts,,21169,1940
,,,153,1.0,EA009-Ef11-1,{},,Limited polygyny (1945) [Village and environs of Senapur],21878,,Village and environs of Senapur,,21170,1945
,,,153,1.0,EA009-Ef2-1,{},,Limited polygyny (1940) [with special reference t the Western or Hindu Bengali],21879,,with special reference t the Western or Hindu Bengali,,21171,1940
General nonsororal polygyny but insufficient data on family organization,,,153,1.0,EA009-Ef5-1,{},,Limited polygyny (1900),21882,,,,21174,1900
,,,153,1.0,EA009-Ef6-1,{},,Limited polygyny (1940),21883,,,,21175,1940
,,,153,1.0,EA009-Ef7-1,{},,Limited polygyny (1950) [with special reference to the village of Sirkanda in western Uttar Pradesh],21884,,with special reference to the village of Sirkanda in western Uttar Pradesh,,21176,1950
,,,153,1.0,EA009-Ef8-1,{},,Limited polygyny (1950) [with special reference to the Pandit or Sarasvati Brahmans],21885,,with special reference to the Pandit or Sarasvati Brahmans,,21177,1950
,,,153,1.0,EA009-Ef9-1,{},,"Limited polygyny (1136) [Village of Atgam, Surat District; possibly also other areas]",21886,,"Village of Atgam, Surat District; possibly also other areas",,21178,1136
,,,153,1.0,EA009-Eg10-1,{},,Limited polygyny (1950) [with special reference to the village of Shamirpet],21888,,with special reference to the village of Shamirpet,,21180,1950
,,,153,1.0,EA009-Eg12-1,{},,Limited polygyny (1940) [with special reference to the Bondo],21890,,with special reference to the Bondo,,21182,1940
,,,153,1.0,EA009-Eg13-1,{},,Limited polygyny (1941) [Bastar State],21891,,Bastar State,,21183,1941
,,,153,1.0,EA009-Eg14-1,{},,Limited polygyny (1940) [with special reference to those of the Bison Hills],21892,,with special reference to those of the Bison Hills,,21184,1940
,,,153,1.0,EA009-Eg2-1,{},,Limited polygyny (1880) [with special reference to the agricultural castes in Tanjore],21893,,with special reference to the agricultural castes in Tanjore,,21185,1880
,,,153,1.0,EA009-Eg6-1,{},,Limited polygyny (1799) [with special reference to Northern Kerala],21897,,with special reference to Northern Kerala,,21189,1799
,,,153,1.0,EA009-Eg8-1,{},,Limited polygyny (1940),21899,,,,21191,1940
Polygyny was general before its abolition in 1878,,,153,1.0,EA009-Eh2-1,{},,Limited polygyny (1900),21903,,,,21195,1900
,,,153,1.0,EA009-Eh5-1,{},,Limited polygyny (1890) [Car Nicobar of North Islands],21906,,Car Nicobar of North Islands,,21198,1890
,,,153,1.0,EA009-Ei1-1,{},,Limited polygyny (1900) [Rengsanggr],21911,,Rengsanggr,,21203,1900
,,,153,1.0,EA009-Ei10-1,{},,Limited polygyny (1870),21912,,,,21204,1870
,,,153,1.0,EA009-Ei11-1,{},,Limited polygyny (1910),21913,,,,21205,1910
,,,153,1.0,EA009-Ei15-1,{},,Limited polygyny (1930),21917,,,,21209,1930
,,,153,1.0,EA009-Ei16-1,{},,Limited polygyny (1910),21918,,,,21210,1910
,,,153,1.0,EA009-Ei17-1,{},,Limited polygyny (1900),21919,,,,21211,1900
,,,153,1.0,EA009-Ei18-1,{},,Limited polygyny (1920) [with special reference to the Katur subtribe],21920,,with special reference to the Katur subtribe,,21212,1920
,,,153,1.0,EA009-Ei19-1,{},,Limited polygyny (1940),21921,,,,21213,1940
,,,153,1.0,EA009-Ei4-1,{},,Limited polygyny (1930) [Lakher Tribe],21925,,Lakher Tribe,,21217,1930
,,,153,1.0,EA009-Ei5-1,{},,Limited polygyny (1940) [with special reference to the Jinghpaw],21926,,with special reference to the Jinghpaw,,21218,1940
,,,153,1.0,EA009-Ei6-1,{},,Limited polygyny (1930),21927,,,,21219,1930
,,,153,1.0,EA009-Ei9-1,{},,Limited polygyny (1880),21930,,,,21222,1880
,,,153,1.0,EA009-Ej1-1,{},,"Limited polygyny (1940) [Lamet Tribe, Northwestern Laos]",21931,,"Lamet Tribe, Northwestern Laos",,21223,1940
,,,153,1.0,EA009-Ej10-1,{},,Limited polygyny (1950) [Ko-Sier Village],21932,,Ko-Sier Village,,21224,1950
,,,153,1.0,EA009-Ej11-1,{},,Limited polygyny (1950) [with special reference to the non-Muslim Cham of Vietnam],21933,,with special reference to the non-Muslim Cham of Vietnam,,21225,1950
,,,153,1.0,EA009-Ej13-1,{},,Limited polygyny (1940),21935,,,,21227,1940
,,,153,1.0,EA009-Ej14-1,{},,Limited polygyny (1960) [with special reference to the eastern Semai],21936,,with special reference to the eastern Semai,,21228,1960
,,,153,1.0,EA009-Ej15-1,{},,Limited polygyny (1292) [with special reference to the city and environs of Angkor Wat in 1292],21937,,with special reference to the city and environs of Angkor Wat in 1292,,21229,1292
,,,153,1.0,EA009-Ej16-1,{},,Limited polygyny (1958) [Inas District],21938,,Inas District,,21230,1958
,,,153,1.0,EA009-Ej2-1,{},,Limited polygyny (1940) [with special reference to the village of Sar Luk],21939,,with special reference to the village of Sar Luk,,21231,1940
,,,153,1.0,EA009-Ej3-1,{},,Limited polygyny (1920) [Jehai Group or subtribe],21940,,Jehai Group or subtribe,,21232,1920
,,,153,1.0,EA009-Ej5-1,{},,Limited polygyny (1950),21942,,,,21234,1950
,,,153,1.0,EA009-Ej6-1,{},,Limited polygyny (1920) [of the Mergui Archipelago],21943,,of the Mergui Archipelago,,21235,1920
,,,153,1.0,EA009-Ej7-1,{},,Limited polygyny (1950),21944,,,,21236,1950
,,,153,1.0,EA009-Ej8-1,{},,Limited polygyny (1940) [with special reference to those of Trengganu],21945,,with special reference to those of Trengganu,,21237,1940
,,,153,1.0,EA009-Ej9-1,{},,Limited polygyny (1940),21946,,,,21238,1940
,,,153,1.0,EA009-Ia15-1,{},,Limited polygyny (1920) [with special reference to those of the Agusan Valley],21953,,with special reference to those of the Agusan Valley,,21245,1920
,,,153,1.0,EA009-Ia17-1,{},,Limited polygyny (1910),21955,,,,21247,1910
,,,153,1.0,EA009-Ia4-1,{},,Limited polygyny (1950) [with special reference to the Eastern Subanun],21959,,with special reference to the Eastern Subanun,,21251,1950
,,,153,1.0,EA009-Ia5-1,{},,Limited polygyny (1950),21960,,,,21252,1950
,,,153,1.0,EA009-Ia6-1,{},,Limited polygyny (1930) [Su-Paiwan Village],21961,,Su-Paiwan Village,,21253,1930
,,,153,1.0,EA009-Ia7-1,{},,Limited polygyny (1950),21962,,,,21254,1950
,,,153,1.0,EA009-Ib2-1,{},,Limited polygyny (1950) [Town and environs of Pare; Modjokuto],21966,,Town and environs of Pare; Modjokuto,,21258,1950
,,,153,1.0,EA009-Ib3-1,{},,Limited polygyny (1950) [Tihingan Village],21967,,Tihingan Village,,21259,1950
,,,153,1.0,EA009-Ib4-1,{},,Limited polygyny (1930) [with special reference to the Toba group],21968,,with special reference to the Toba group,,21260,1930
,,,153,1.0,EA009-Ib5-1,{},,Limited polygyny (1920) [with special reference to the village of Sensuron],21969,,with special reference to the village of Sensuron,,21261,1920
,,,153,1.0,EA009-Ib6-1,{},,Limited polygyny (1920),21970,,,,21262,1920
,,,153,1.0,EA009-Ib8-1,{},,Limited polygyny (1900) [with special reference to the Ridan group],21972,,with special reference to the Ridan group,,21264,1900
But families are grouped in communal dwellings,,,153,1.0,EA009-Ib9-1,{},,Limited polygyny (1950) [with special reference to settled Punan],21973,,with special reference to settled Punan,,21265,1950
,,,153,1.0,EA009-Ic1-1,{},,Limited polygyny (1940) [Borongloe],21974,,Borongloe,,21266,1940
,,,153,1.0,EA009-Ic2-1,{},,Limited polygyny (1940) [Abui of Atimelang Village],21978,,Abui of Atimelang Village,,21270,1940
,,,153,1.0,EA009-Ic6-1,{},,Limited polygyny (1930),21982,,,,21274,1930
,,,153,1.0,EA009-Ic7-1,{},,Limited polygyny (1920) [with special reference to the village of Leloba in E. Flores],21983,,with special reference to the village of Leloba in E. Flores,,21275,1920
,,,153,1.0,EA009-Ic8-1,{},,Limited polygyny (1890),21984,,,,21276,1890
,,,153,1.0,EA009-Ic9-1,{},,Limited polygyny (1930) [with special reference to eastern Sumba],21985,,with special reference to eastern Sumba,,21277,1930
,,,153,1.0,EA009-Id12-1,{},,Limited polygyny (1930),21989,,,,21281,1930
,,,153,1.0,EA009-Id8-1,{},,Limited polygyny (1830),21997,,,,21289,1830
,,,153,1.0,EA009-Id9-1,{},,Limited polygyny (1910),21998,,,,21290,1910
,,,153,1.0,EA009-Ie11-1,{},,Limited polygyny (1950),22000,,,,21292,1950
A localized lineage occupies a communal dwelling,,,153,1.0,EA009-Ie13-1,{},,Limited polygyny (1920),22002,,,,21294,1920
,,,153,1.0,EA009-Ie14-1,{},,Limited polygyny (1900),22003,,,,21295,1900
,,,153,1.0,EA009-Ie15-1,{},,Limited polygyny (1930) [Kalabu; Northern Abelam],22004,,Kalabu; Northern Abelam,,21296,1930
,,,153,1.0,EA009-Ie18-1,{},,Limited polygyny (1940) [Bamol Village],22006,,Bamol Village,,21298,1940
,,,153,1.0,EA009-Ie20-1,{},,Limited polygyny (1900),22009,,,,21301,1900
,,,153,1.0,EA009-Ie23-1,{},,Limited polygyny (1950),22012,,,,21304,1950
,,,153,1.0,EA009-Ie26-1,{},,Limited polygyny (1940),22015,,,,21307,1940
,,,153,1.0,EA009-Ie28-1,{},,Limited polygyny (1940),22017,,,,21309,1940
,,,153,1.0,EA009-Ie29-1,{},,Limited polygyny (1930) [principally Tsogari],22018,,principally Tsogari,,21310,1930
,,,153,1.0,EA009-Ie33-1,{},,Limited polygyny (1950) [with special reference to the village of Muramarew],22023,,with special reference to the village of Muramarew,,21315,1950
,,,153,1.0,EA009-Ie34-1,{},,Limited polygyny (1960),22024,,,,21316,1960
,,,153,1.0,EA009-Ie36-1,{},,Limited polygyny (1950),22026,,,,21318,1950
,,,153,1.0,EA009-Ie37-1,{},,Limited polygyny (1960),22027,,,,21319,1960
,,,153,1.0,EA009-Ie39-1,{},,Limited polygyny (1920) [with special reference to those of Orokolo Bay],22029,,with special reference to those of Orokolo Bay,,21321,1920
,,,153,1.0,EA009-Ie6-1,{},,Limited polygyny (1930),22032,,,,21324,1930
,,,153,1.0,EA009-Ie7-1,{},,Limited polygyny (1950) [with special reference to the Mae group],22033,,with special reference to the Mae group,,21325,1950
,,,153,1.0,EA009-Ie9-1,{},,Limited polygyny (1920),22035,,,,21327,1920
,,,153,1.0,EA009-If1-1,{},,"Limited polygyny (1940) [Ulimang, Badeldaob Island]",22036,,"Ulimang, Badeldaob Island",,21328,1940
,,,153,1.0,EA009-If11-1,{},,Limited polygyny (1860),22038,,,,21330,1860
,,,153,1.0,EA009-If13-1,{},,Limited polygyny (1900),22040,,,,21332,1900
,,,153,1.0,EA009-If14-1,{},,Limited polygyny (1890) [Makin and Butiritari Islands (N)],22041,,Makin and Butiritari Islands (N),,21333,1890
,,,153,1.0,EA009-If17-1,{},,Limited polygyny (1900) [with special reference to the island of Jaluit],22044,,with special reference to the island of Jaluit,,21336,1900
,,,153,1.0,EA009-If5-1,{},,Limited polygyny (1910),22048,,,,21340,1910
"Formerly code ""3"", polygyny common and preferentially sororal, and with co-wives living in same dwelling as part of large extended families (related EA008 variable would also have been code ""8"")",,,153,1.0,EA009-If7-1,{},,Limited polygyny (1940) [with special reference to the inhabitants of Onotoa],22050,,with special reference to the inhabitants of Onotoa,,21342,1940
,,,153,1.0,EA009-Ig1-1,{},,Limited polygyny (1940) [Northeastern group],22053,,Northeastern group,,21345,1940
,,,153,1.0,EA009-Ig11-1,{},,Limited polygyny (1920),22055,,,,21347,1920
,,,153,1.0,EA009-Ig12-1,{},,Limited polygyny (1900) [with special reference to the Varisi],22056,,with special reference to the Varisi,,21348,1900
,,,153,1.0,EA009-Ig14-1,{},,Limited polygyny (1900),22058,,,,21350,1900
,,,153,1.0,EA009-Ig18-1,{},,Limited polygyny (1960),22059,,,,21351,1960
,,,153,1.0,EA009-Ig2-1,{},,Limited polygyny (1910) [Kiriwina Island],22060,,Kiriwina Island,,21352,1910
,,,153,1.0,EA009-Ig21-1,{},,Limited polygyny (1930) [with special reference to Boieng Island],22062,,with special reference to Boieng Island,,21354,1930
,,,153,1.0,EA009-Ig4-1,{},,Limited polygyny (1930) [Lesu Village],22064,,Lesu Village,,21356,1930
,,,153,1.0,EA009-Ig6-1,{},,Limited polygyny (1900),22066,,,,21358,1900
,,,153,1.0,EA009-Ig8-1,{},,Limited polygyny (1910),22068,,,,21360,1910
,,,153,1.0,EA009-Ig9-1,{},,Limited polygyny (1920) [Peri Village],22069,,Peri Village,,21361,1920
,,,153,1.0,EA009-Ih10-1,{},,Limited polygyny (1920) [Whitsands],22071,,Whitsands,,21363,1920
,,,153,1.0,EA009-Ih12-1,{},,Limited polygyny (1920),22072,,,,21364,1920
,,,153,1.0,EA009-Ih13-1,{},,Limited polygyny (1920),22073,,,,21365,1920
,,,153,1.0,EA009-Ih14-1,{},,"Limited polygyny (1840) [Bau Chiefdom, Vanua Levu]",22074,,"Bau Chiefdom, Vanua Levu",,21366,1840
"Formerly code ""4"", polygyny common and preferentially sororal, with co-wives in separate dwellings",,,153,1.0,EA009-Ih3-1,{},,Limited polygyny (1950) [Bunlap Village],22076,,Bunlap Village,,21368,1950
,,,153,1.0,EA009-Ih8-1,{},,Limited polygyny (1940) [with special reference to the village of Nakaroka],22080,,with special reference to the village of Nakaroka,,21372,1940
,,,153,1.0,EA009-Ih9-1,{},,Limited polygyny (1930) [Graciosa Bay],22081,,Graciosa Bay,,21373,1930
,,,153,1.0,EA009-Ii1-1,{},,Limited polygyny (1920) [with special reference to American Samoa],22082,,with special reference to American Samoa,,21374,1920
,,,153,1.0,EA009-Ii10-1,{},,Limited polygyny (1950),22083,,,,21375,1950
,,,153,1.0,EA009-Ii12-1,{},,Limited polygyny (1920) [Pangai],22084,,Pangai,,21376,1920
,,,153,1.0,EA009-Ii13-1,{},,Limited polygyny (1830),22085,,,,21377,1830
,,,153,1.0,EA009-Ii14-1,{},,Limited polygyny (1829),22086,,,,21378,1829
,,,153,1.0,EA009-Ii4-1,{},,Limited polygyny (1890) [with special reference to the inhabitants of Vaitupu],22089,,with special reference to the inhabitants of Vaitupu,,21381,1890
,,,153,1.0,EA009-Ii5-1,{},,"Limited polygyny (1920) [Leuenuwa, Lord Howe's Islanders]",22090,,"Leuenuwa, Lord Howe's Islanders",,21382,1920
,,,153,1.0,EA009-Ii6-1,{},,Limited polygyny (1900) [with special reference to Atafu],22091,,with special reference to Atafu,,21383,1900
,,,153,1.0,EA009-Ii7-1,{},,Limited polygyny (1910),22092,,,,21384,1910
,,,153,1.0,EA009-Ii8-1,{},,Limited polygyny (1840),22093,,,,21385,1840
,,,153,1.0,EA009-Ii9-1,{},,Limited polygyny (1840),22094,,,,21386,1840
,,,153,1.0,EA009-Ij10-1,{},,Limited polygyny (1900),22096,,,,21388,1900
,,,153,1.0,EA009-Ij4-1,{},,Limited polygyny (1850),22099,,,,21391,1850
,,,153,1.0,EA009-Ij5-1,{},,Limited polygyny (1900),22100,,,,21392,1900
,,,153,1.0,EA009-Ij6-1,{},,Limited polygyny (1800),22101,,,,21393,1800
,,,153,1.0,EA009-Ij7-1,{},,Limited polygyny (1900),22102,,,,21394,1900
But large communal dwelling originally,,,153,1.0,EA009-Ij8-1,{},,Limited polygyny (1900),22103,,,,21395,1900
,,,153,1.0,EA009-Ij9-1,{},,Limited polygyny (1860),22104,,,,21396,1860
,,,153,1.0,EA009-Na12-1,{},,Limited polygyny (1950),22107,,,,21399,1950
,,,153,1.0,EA009-Na14-1,{},,Limited polygyny (1880),22109,,,,21401,1880
,,,153,1.0,EA009-Na15-1,{},,Limited polygyny (1860),22110,,,,21402,1860
,,,153,1.0,EA009-Na16-1,{},,Limited polygyny (1860),22111,,,,21403,1860
,,,153,1.0,EA009-Na20-1,{},,Limited polygyny (1880) [with special reference to the Tatlit of Peel River Kutchin],22115,,with special reference to the Tatlit of Peel River Kutchin,,21407,1880
,,,153,1.0,EA009-Na22-1,{},,Limited polygyny (1920) [with special reference to the Aivilingmiut and Iglulingmiut],22117,,with special reference to the Aivilingmiut and Iglulingmiut,,21409,1920
,,,153,1.0,EA009-Na23-1,{},,Limited polygyny (1890) [with special reference to the Koksoagmiu],22118,,with special reference to the Koksoagmiu,,21410,1890
,,,153,1.0,EA009-Na24-1,{},,Limited polygyny (1880),22119,,,,21411,1880
,,,153,1.0,EA009-Na27-1,{},,Limited polygyny (1870),22122,,,,21414,1870
,,,153,1.0,EA009-Na29-1,{},,Limited polygyny (1850),22124,,,,21416,1850
,,,153,1.0,EA009-Na30-1,{},,Limited polygyny (1880),22126,,,,21418,1880
,,,153,1.0,EA009-Na31-1,{},,Limited polygyny (1850) [with special reference to those of Albany and Moose Creek],22127,,with special reference to those of Albany and Moose Creek,,21419,1850
,,,153,1.0,EA009-Na32-1,{},,Limited polygyny (1880) [Lake St. John & Mistassini Band],22128,,Lake St. John & Mistassini Band,,21420,1880
