comment,confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,source,sub_case,value_float,valueset_pk,year
"Exchange marriage has been abolished by the British administration; payment of a bride-price, formerly a less preferred mode, is now the rule",,,129,1.0,EA006-Ah5-1,{},,Bride-wealth (1930),17781,,,,17073,1930
,,,129,1.0,EA006-Ah7-1,{},,Bride-wealth (1940),17783,,,,17075,1940
,,,129,1.0,EA006-Ah8-1,{},,Bride-wealth (1910),17784,,,,17076,1910
,,,129,1.0,EA006-Ai10-1,{},,Bride-wealth (1940) [Nuba Hills],17787,,Nuba Hills,,17079,1940
,,,129,1.0,EA006-Ai11-1,{},,Bride-wealth (1900),17788,,,,17080,1900
,,,129,1.0,EA006-Ai12-1,{},,Bride-wealth (1950),17789,,,,17081,1950
,,,129,1.0,EA006-Ai13-1,{},,Bride-wealth (1920),17790,,,,17082,1920
,,,129,1.0,EA006-Ai14-1,{},,Bride-wealth (1920),17791,,,,17083,1920
,,,129,1.0,EA006-Ai15-1,{},,Bride-wealth (1900),17792,,,,17084,1900
,,,129,1.0,EA006-Ai16-1,{},,Bride-wealth (1910),17793,,,,17085,1910
,,,129,1.0,EA006-Ai17-1,{},,Bride-wealth (1930),17794,,,,17086,1930
,,,129,1.0,EA006-Ai18-1,{},,Bride-wealth (1880),17795,,,,17087,1880
,,,129,1.0,EA006-Ai19-1,{},,Bride-wealth (1910),17796,,,,17088,1910
,,,129,1.0,EA006-Ai2-1,{},,Bride-wealth (1940),17797,,,,17089,1940
,,,129,1.0,EA006-Ai20-1,{},,Bride-wealth (1910),17798,,,,17090,1910
,,,129,1.0,EA006-Ai21-1,{},,Bride-wealth (1880),17799,,,,17091,1880
,,,129,1.0,EA006-Ai22-1,{},,Bride-wealth (1890),17800,,,,17092,1890
,,,129,1.0,EA006-Ai23-1,{},,Bride-wealth (1920),17801,,,,17093,1920
,,,129,1.0,EA006-Ai24-1,{},,Bride-wealth (1900),17802,,,,17094,1900
,,,129,1.0,EA006-Ai25-1,{},,Bride-wealth (1950),17803,,,,17095,1950
,,,129,1.0,EA006-Ai26-1,{},,Bride-wealth (1920),17804,,,,17096,1920
,,,129,1.0,EA006-Ai27-1,{},,Bride-wealth (1890),17805,,,,17097,1890
,,,129,1.0,EA006-Ai28-1,{},,Bride-wealth (1910),17806,,,,17098,1910
,,,129,1.0,EA006-Ai29-1,{},,Bride-wealth (1920),17807,,,,17099,1920
,,,129,1.0,EA006-Ai3-1,{},,Bride-wealth (1920),17808,,,,17100,1920
,,,129,1.0,EA006-Ai30-1,{},,Bride-wealth (1920),17809,,,,17101,1920
,,,129,1.0,EA006-Ai31-1,{},,Bride-wealth (1920),17810,,,,17102,1920
,,,129,1.0,EA006-Ai32-1,{},,Bride-wealth (1920),17811,,,,17103,1920
,,,129,1.0,EA006-Ai33-1,{},,Bride-wealth (1940),17812,,,,17104,1940
,,,129,1.0,EA006-Ai34-1,{},,Bride-wealth (1880),17813,,,,17105,1880
,,,129,1.0,EA006-Ai35-1,{},,Bride-wealth (1870),17814,,,,17106,1870
,,,129,1.0,EA006-Ai36-1,{},,Bride-wealth (1920),17815,,,,17107,1920
,,,129,1.0,EA006-Ai37-1,{},,Bride-wealth (1940),17816,,,,17108,1940
,,,129,1.0,EA006-Ai38-1,{},,Bride-wealth (1930),17817,,,,17109,1930
,,,129,1.0,EA006-Ai39-1,{},,Bride-wealth (1940),17818,,,,17110,1940
,,,129,1.0,EA006-Ai40-1,{},,Bride-wealth (1940),17820,,,,17112,1940
,,,129,1.0,EA006-Ai41-1,{},,Bride-wealth (1930),17821,,,,17113,1930
,,,129,1.0,EA006-Ai42-1,{},,Bride-wealth (1940),17822,,,,17114,1940
,,,129,1.0,EA006-Ai43-1,{},,Bride-wealth (1930),17823,,,,17115,1930
,,,129,1.0,EA006-Ai44-1,{},,Bride-wealth (1920),17824,,,,17116,1920
,,,129,1.0,EA006-Ai45-1,{},,Bride-wealth (1930),17825,,,,17117,1930
,,,129,1.0,EA006-Ai5-1,{},,Bride-wealth (1920),17828,,,,17120,1920
,,,129,1.0,EA006-Ai6-1,{},,Bride-wealth (1900) [Shilluk Kingdom],17829,,Shilluk Kingdom,,17121,1900
,,,129,1.0,EA006-Ai7-1,{},,Bride-wealth (1910),17830,,,,17122,1910
,,,129,1.0,EA006-Ai8-1,{},,Bride-wealth (1930),17831,,,,17123,1930
,,,129,1.0,EA006-Ai9-1,{},,Bride-wealth (1910) [Around Yagoua in Cameroon],17832,,Around Yagoua in Cameroon,,17124,1910
,,,129,1.0,EA006-Aj1-1,{},,Bride-wealth (1950),17833,,,,17125,1950
,,,129,1.0,EA006-Aj10-1,{},,Bride-wealth (1920),17834,,,,17126,1920
,,,129,1.0,EA006-Aj11-1,{},,Bride-wealth (1900),17835,,,,17127,1900
,,,129,1.0,EA006-Aj12-1,{},,Bride-wealth (1920),17836,,,,17128,1920
,,,129,1.0,EA006-Aj13-1,{},,Bride-wealth (1930),17837,,,,17129,1930
,,,129,1.0,EA006-Aj14-1,{},,Bride-wealth (1931),17838,,,,17130,1931
,,,129,1.0,EA006-Aj15-1,{},,Bride-wealth (1900),17839,,,,17131,1900
,,,129,1.0,EA006-Aj16-1,{},,Bride-wealth (1930) [with special reference to the Riverain Mondari],17840,,with special reference to the Riverain Mondari,,17132,1930
,,,129,1.0,EA006-Aj17-1,{},,Bride-wealth (1890),17841,,,,17133,1890
,,,129,1.0,EA006-Aj18-1,{},,Bride-wealth (1950),17842,,,,17134,1950
,,,129,1.0,EA006-Aj19-1,{},,Bride-wealth (1920),17843,,,,17135,1920
,,,129,1.0,EA006-Aj2-1,{},,Bride-wealth (1900) [Kisonko or Southern Masai of Tanzania],17844,,Kisonko or Southern Masai of Tanzania,,17136,1900
,,,129,1.0,EA006-Aj20-1,{},,Bride-wealth (1940),17845,,,,17137,1940
,,,129,1.0,EA006-Aj21-1,{},,Bride-wealth (1930),17846,,,,17138,1930
,,,129,1.0,EA006-Aj22-1,{},,Bride-wealth (1930),17847,,,,17139,1930
,,,129,1.0,EA006-Aj23-1,{},,Bride-wealth (1950),17848,,,,17140,1950
,,,129,1.0,EA006-Aj24-1,{},,Bride-wealth (1930),17849,,,,17141,1930
,,,129,1.0,EA006-Aj25-1,{},,Bride-wealth (1920),17850,,,,17142,1920
,,,129,1.0,EA006-Aj26-1,{},,Bride-wealth (1910),17851,,,,17143,1910
,,,129,1.0,EA006-Aj27-1,{},,Bride-wealth (1920),17852,,,,17144,1920
,,,129,1.0,EA006-Aj28-1,{},,Bride-wealth (1940),17853,,,,17145,1940
,,,129,1.0,EA006-Aj29-1,{},,Bride-wealth (1950),17854,,,,17146,1950
,,,129,1.0,EA006-Aj3-1,{},,Bride-wealth (1930),17855,,,,17147,1930
,,,129,1.0,EA006-Aj30-1,{},,Bride-wealth (1950),17856,,,,17148,1950
,,,129,1.0,EA006-Aj31-1,{},,Bride-wealth (1920),17857,,,,17149,1920
,,,129,1.0,EA006-Aj4-1,{},,Bride-wealth (1920),17858,,,,17150,1920
,,,129,1.0,EA006-Aj5-1,{},,Bride-wealth (1920),17859,,,,17151,1920
,,,129,1.0,EA006-Aj6-1,{},,Bride-wealth (1940),17860,,,,17152,1940
,,,129,1.0,EA006-Aj7-1,{},,Bride-wealth (1910),17861,,,,17153,1910
,,,129,1.0,EA006-Aj8-1,{},,Bride-wealth (1920),17862,,,,17154,1920
,,,129,1.0,EA006-Aj9-1,{},,Bride-wealth (1920),17863,,,,17155,1920
,,,129,1.0,EA006-Ca10-1,{},,Bride-wealth (1880),17865,,,,17157,1880
,,,129,1.0,EA006-Ca11-1,{},,Bride-wealth (1890),17866,,,,17158,1890
,,,129,1.0,EA006-Ca12-1,{},,Bride-wealth (1880),17867,,,,17159,1880
,,,129,1.0,EA006-Ca13-1,{},,Bride-wealth (1950) [with special reference to the eastern Macha],17868,,with special reference to the eastern Macha,,17160,1950
,,,129,1.0,EA006-Ca14-1,{},,Bride-wealth (1950),17869,,,,17161,1950
,,,129,1.0,EA006-Ca16-1,{},,Bride-wealth (1930),17871,,,,17163,1930
,,,129,1.0,EA006-Ca17-1,{},,Bride-wealth (1950),17872,,,,17164,1950
,,,129,1.0,EA006-Ca18-1,{},,Bride-wealth (1940),17873,,,,17165,1940
,,,129,1.0,EA006-Ca19-1,{},,Bride-wealth (1950),17874,,,,17166,1950
,,,129,1.0,EA006-Ca2-1,{},,Bride-wealth (1950) [Dolbahanta clan or subtribe],17875,,Dolbahanta clan or subtribe,,17167,1950
,,,129,1.0,EA006-Ca20-1,{},,Bride-wealth (1890),17876,,,,17168,1890
,,,129,1.0,EA006-Ca21-1,{},,Bride-wealth (1950),17877,,,,17169,1950
,,,129,1.0,EA006-Ca22-1,{},,Bride-wealth (1950),17878,,,,17170,1950
,,,129,1.0,EA006-Ca23-1,{},,Bride-wealth (1950),17879,,,,17171,1950
,,,129,1.0,EA006-Ca24-1,{},,Bride-wealth (1950),17880,,,,17172,1950
,,,129,1.0,EA006-Ca25-1,{},,Bride-wealth (1950),17881,,,,17173,1950
,,,129,1.0,EA006-Ca26-1,{},,Bride-wealth (1950),17882,,,,17174,1950
,,,129,1.0,EA006-Ca28-1,{},,Bride-wealth (1950),17883,,,,17175,1950
,,,129,1.0,EA006-Ca29-1,{},,Bride-wealth (1920),17884,,,,17176,1920
,,,129,1.0,EA006-Ca30-1,{},,Bride-wealth (1890) [Kafa Kingdom],17886,,Kafa Kingdom,,17178,1890
,,,129,1.0,EA006-Ca32-1,{},,Bride-wealth (1860),17888,,,,17180,1860
,,,129,1.0,EA006-Ca33-1,{},,Bride-wealth (1860),17889,,,,17181,1860
,,,129,1.0,EA006-Ca34-1,{},,Bride-wealth (1920),17890,,,,17182,1920
,,,129,1.0,EA006-Ca35-1,{},,Bride-wealth (1930),17891,,,,17183,1930
,,,129,1.0,EA006-Ca36-1,{},,Bride-wealth (1860),17892,,,,17184,1860
,,,129,1.0,EA006-Ca37-1,{},,Bride-wealth (1850) [Bogo Tribe],17893,,Bogo Tribe,,17185,1850
,,,129,1.0,EA006-Ca38-1,{},,"Bride-wealth (1860) [with special reference to the Maria (Marea, Marya) subtribe in the north]",17894,,"with special reference to the Maria (Marea, Marya) subtribe in the north",,17186,1860
,,,129,1.0,EA006-Ca39-1,{},,Bride-wealth (1930),17895,,,,17187,1930
,,,129,1.0,EA006-Ca4-1,{},,Bride-wealth (1950),17896,,,,17188,1950
,,,129,1.0,EA006-Ca42-1,{},,Bride-wealth (1950),17899,,,,17191,1950
,,,129,1.0,EA006-Ca5-1,{},,Bride-wealth (1930),17901,,,,17193,1930
,,,129,1.0,EA006-Ca6-1,{},,Bride-wealth (1880),17902,,,,17194,1880
,,,129,1.0,EA006-Ca8-1,{},,Bride-wealth (1940),17904,,,,17196,1940
,,,129,1.0,EA006-Ca9-1,{},,Bride-wealth (1890),17905,,,,17197,1890
,,,129,1.0,EA006-Cb1-1,{},,Bride-wealth (1940),17906,,,,17198,1940
,,,129,1.0,EA006-Cb10-1,{},,Bride-wealth (1920),17907,,,,17199,1920
,,,129,1.0,EA006-Cb11-1,{},,Bride-wealth (1900),17908,,,,17200,1900
,,,129,1.0,EA006-Cb12-1,{},,Bride-wealth (1920),17909,,,,17201,1920
,,,129,1.0,EA006-Cb13-1,{},,Bride-wealth (1930),17910,,,,17202,1930
,,,129,1.0,EA006-Cb14-1,{},,Bride-wealth (1910),17911,,,,17203,1910
,,,129,1.0,EA006-Cb15-1,{},,Bride-wealth (1940) [with special reference to the Humr],17912,,with special reference to the Humr,,17204,1940
,,,129,1.0,EA006-Cb16-1,{},,Bride-wealth (1920),17913,,,,17205,1920
,,,129,1.0,EA006-Cb17-1,{},,Bride-wealth (1880) [Jebel Marra],17914,,Jebel Marra,,17206,1880
,,,129,1.0,EA006-Cb19-1,{},,Bride-wealth (1870),17916,,,,17208,1870
,,,129,1.0,EA006-Cb2-1,{},,Bride-wealth (1950) [Upper and lower Salum in Gambia],17917,,Upper and lower Salum in Gambia,,17209,1950
,,,129,1.0,EA006-Cb20-1,{},,Bride-wealth (1920),17918,,,,17210,1920
,,,129,1.0,EA006-Cb21-1,{},,Bride-wealth (1930),17919,,,,17211,1930
,,,129,1.0,EA006-Cb22-1,{},,Bride-wealth (1920),17920,,,,17212,1920
,,,129,1.0,EA006-Cb23-1,{},,Bride-wealth (1930),17921,,,,17213,1930
,,,129,1.0,EA006-Cb24-1,{},,Bride-wealth (1950) [Wodaabe of Niger],17922,,Wodaabe of Niger,,17214,1950
,,,129,1.0,EA006-Cb25-1,{},,Bride-wealth (1930),17923,,,,17215,1930
,,,129,1.0,EA006-Cb26-1,{},,Bride-wealth (1950) [Zazzagawa of Zaria],17924,,Zazzagawa of Zaria,,17216,1950
,,,129,1.0,EA006-Cb27-1,{},,Bride-wealth (1920),17925,,,,17217,1920
,,,129,1.0,EA006-Cb28-1,{},,Bride-wealth (1920),17926,,,,17218,1920
,,,129,1.0,EA006-Cb29-1,{},,Bride-wealth (1920),17927,,,,17219,1920
,,,129,1.0,EA006-Cb3-1,{},,Bride-wealth (1940) [Bamba division],17928,,Bamba division,,17220,1940
,,,129,1.0,EA006-Cb4-1,{},,Bride-wealth (1920),17929,,,,17221,1920
,,,129,1.0,EA006-Cb5-1,{},,Bride-wealth (1910),17930,,,,17222,1910
,,,129,1.0,EA006-Cb7-1,{},,Bride-wealth (1920),17932,,,,17224,1920
,,,129,1.0,EA006-Cb8-1,{},,Bride-wealth (1920) [with special reference to the Bororo Fulani of Skoto],17933,,with special reference to the Bororo Fulani of Skoto,,17225,1920
,,,129,1.0,EA006-Cb9-1,{},,"Bride-wealth (1940) [Hausa, with special reference to the Kanawa]",17934,,"Hausa, with special reference to the Kanawa",,17226,1940
,,,129,1.0,EA006-Cc1-1,{},,Bride-wealth (1950),17935,,,,17227,1950
,,,129,1.0,EA006-Cc10-1,{},,Bride-wealth (1900),17936,,,,17228,1900
,,,129,1.0,EA006-Cc11-1,{},,Bride-wealth (1860),17937,,,,17229,1860
,,,129,1.0,EA006-Cc12-1,{},,Bride-wealth (1944),17938,,,,17230,1944
,,,129,1.0,EA006-Cc13-1,{},,Bride-wealth (1920),17939,,,,17231,1920
,,,129,1.0,EA006-Cc14-1,{},,Bride-wealth (1880),17940,,,,17232,1880
,,,129,1.0,EA006-Cc16-1,{},,Bride-wealth (1930),17941,,,,17233,1930
,,,129,1.0,EA006-Cc17-1,{},,Bride-wealth (1930),17942,,,,17234,1930
,,,129,1.0,EA006-Cc18-1,{},,Bride-wealth (1910),17943,,,,17235,1910
,,,129,1.0,EA006-Cc19-1,{},,Bride-wealth (1950),17944,,,,17236,1950
,,,129,1.0,EA006-Cc2-1,{},,Bride-wealth (1950) [Nomads of Tibesti],17945,,Nomads of Tibesti,,17237,1950
,,,129,1.0,EA006-Cc20-1,{},,Bride-wealth (1910) [with special reference to the more nomadic northern groups],17946,,with special reference to the more nomadic northern groups,,17238,1910
,,,129,1.0,EA006-Cc3-1,{},,Bride-wealth (1920) [inhabitants of the oasis of Siwa],17947,,inhabitants of the oasis of Siwa,,17239,1920
,,,129,1.0,EA006-Cc4-1,{},,Bride-wealth (1920),17948,,,,17240,1920
,,,129,1.0,EA006-Cc5-1,{},,Bride-wealth (1910),17949,,,,17241,1910
,,,129,1.0,EA006-Cc6-1,{},,Bride-wealth (1910),17950,,,,17242,1910
,,,129,1.0,EA006-Cc7-1,{},,Bride-wealth (1950) [Timbuctoo],17951,,Timbuctoo,,17243,1950
,,,129,1.0,EA006-Cc8-1,{},,Bride-wealth (1890),17952,,,,17244,1890
,,,129,1.0,EA006-Cc9-1,{},,Bride-wealth (1920) [Ahaggaren tribe],17953,,Ahaggaren tribe,,17245,1920
,,,129,1.0,EA006-Cd1-1,{},,Bride-wealth (1920) [Kenuzi Nubians of Dahmit],17954,,Kenuzi Nubians of Dahmit,,17246,1920
,,,129,1.0,EA006-Cd10-1,{},,Bride-wealth (1900),17955,,,,17247,1900
,,,129,1.0,EA006-Cd11-1,{},,Bride-wealth (1500),17956,,,,17248,1500
,,,129,1.0,EA006-Cd12-1,{},,Bride-wealth (1870),17957,,,,17249,1870
,,,129,1.0,EA006-Cd13-1,{},,Bride-wealth (1930),17958,,,,17250,1930
,,,129,1.0,EA006-Cd14-1,{},,Bride-wealth (1870),17959,,,,17251,1870
,,,129,1.0,EA006-Cd15-1,{},,Bride-wealth (1910),17960,,,,17252,1910
,,,129,1.0,EA006-Cd16-1,{},,Bride-wealth (1930) [with special reference to those in the hinterlandof Casablanca],17961,,with special reference to those in the hinterlandof Casablanca,,17253,1930
,,,129,1.0,EA006-Cd17-1,{},,Bride-wealth (1920),17962,,,,17254,1920
,,,129,1.0,EA006-Cd18-1,{},,Bride-wealth (1920),17963,,,,17255,1920
,,,129,1.0,EA006-Cd19-1,{},,Bride-wealth (1920),17964,,,,17256,1920
,,,129,1.0,EA006-Cd2-1,{},,Bride-wealth (1950) [Town and environs of Silwa],17965,,Town and environs of Silwa,,17257,1950
,,,129,1.0,EA006-Cd20-1,{},,Bride-wealth (1940),17966,,,,17258,1940
,,,129,1.0,EA006-Cd21-1,{},,Bride-wealth (1930),17967,,,,17259,1930
,,,129,1.0,EA006-Cd3-1,{},,Bride-wealth (1920) [Entirety: Moroccan],17968,,Entirety: Moroccan,,17260,1920
,,,129,1.0,EA006-Cd4-1,{},,Bride-wealth (1890),17969,,,,17261,1890
,,,129,1.0,EA006-Cd5-1,{},,Bride-wealth (1920) [with special reference to those of the Grand Atlas Mountains],17970,,with special reference to those of the Grand Atlas Mountains,,17262,1920
,,,129,1.0,EA006-Cd6-1,{},,Bride-wealth (-1400) [with special reference to the New Empire],17971,,with special reference to the New Empire,,17263,-1400
,,,129,1.0,EA006-Cd7-1,{},,Bride-wealth (1910) [with special reference to the Zemmur tribe],17972,,with special reference to the Zemmur tribe,,17264,1910
,,,129,1.0,EA006-Cd8-1,{},,Bride-wealth (1910),17973,,,,17265,1910
,,,129,1.0,EA006-Cd9-1,{},,Bride-wealth (1900),17974,,,,17266,1900
,,,129,1.0,EA006-Ce1-1,{},,Bride-wealth (1900) [Mountain Gheg of No. Albania],17975,,Mountain Gheg of No. Albania,,17267,1900
,,,129,1.0,EA006-Ci11-1,{},,Bride-wealth (1940),18006,,,,17298,1940
,,,129,1.0,EA006-Ci2-1,{},,Bride-wealth (1930),18008,,,,17300,1930
,,,129,1.0,EA006-Ci3-1,{},,Bride-wealth (1900) [with special reference to the Kayakent group of eastern Dagestan],18009,,with special reference to the Kayakent group of eastern Dagestan,,17301,1900
,,,129,1.0,EA006-Ci4-1,{},,Bride-wealth (1920),18010,,,,17302,1920
,,,129,1.0,EA006-Ci5-1,{},,Bride-wealth (1950) [Northern Anatolian Plateau],18011,,Northern Anatolian Plateau,,17303,1950
,,,129,1.0,EA006-Ci6-1,{},,Bride-wealth (1880),18012,,,,17304,1880
,,,129,1.0,EA006-Ci7-1,{},,Bride-wealth (1900),18013,,,,17305,1900
,,,129,1.0,EA006-Ci9-1,{},,Bride-wealth (1910),18015,,,,17307,1910
,,,129,1.0,EA006-Cj1-1,{},,Bride-wealth (1950) [with special reference to the village of Tell Toqaan],18016,,with special reference to the village of Tell Toqaan,,17308,1950
,,,129,1.0,EA006-Cj10-1,{},,Bride-wealth (1950) [with special reference to the village of ech-Chibayish],18017,,with special reference to the village of ech-Chibayish,,17309,1950
,,,129,1.0,EA006-Cj2-1,{},,Bride-wealth (1920) [Unspecified],18018,,Unspecified,,17310,1920
,,,129,1.0,EA006-Cj3-1,{},,Bride-wealth (-800),18019,,,,17311,-800
,,,129,1.0,EA006-Cj5-1,{},,Bride-wealth (1930),18021,,,,17313,1930
,,,129,1.0,EA006-Cj6-1,{},,Bride-wealth (1950) [with special reference to the sedentary population],18022,,with special reference to the sedentary population,,17314,1950
,,,129,1.0,EA006-Cj8-1,{},,Bride-wealth (1930) [with special reference to those of Mount Carmel in Israel],18024,,with special reference to those of Mount Carmel in Israel,,17316,1930
,,,129,1.0,EA006-Cj9-1,{},,Bride-wealth (1950),18025,,,,17317,1950
,,,129,1.0,EA006-Ea1-1,{},,Bride-wealth (1950),18026,,,,17318,1950
,,,129,1.0,EA006-Ea10-1,{},,Bride-wealth (1950) [with special reference to the more nomadic groups],18027,,with special reference to the more nomadic groups,,17319,1950
,,,129,1.0,EA006-Ea11-1,{},,Bride-wealth (1950) [with special reference to the Ghilzai tribe],18028,,with special reference to the Ghilzai tribe,,17320,1950
,,,129,1.0,EA006-Ea12-1,{},,Bride-wealth (1940),18029,,,,17321,1940
,,,129,1.0,EA006-Ea2-1,{},,Bride-wealth (1950) [with special reference to the Yusufsai of Swat],18031,,with special reference to the Yusufsai of Swat,,17323,1950
The dowry is approximately equal in value to the bride-price,,,129,1.0,EA006-Ea3-1,{},,Bride-wealth (1930) [with special reference to the Urazgani],18032,,with special reference to the Urazgani,,17324,1930
,,,129,1.0,EA006-Ea4-1,{},,Bride-wealth (1950),18033,,,,17325,1950
,,,129,1.0,EA006-Ea5-1,{},,Bride-wealth (1890),18034,,,,17326,1890
,,,129,1.0,EA006-Ea6-1,{},,Bride-wealth (1958) [Nomadic branch],18035,,Nomadic branch,,17327,1958
,,,129,1.0,EA006-Ea7-1,{},,Bride-wealth (1950),18036,,,,17328,1950
,,,129,1.0,EA006-Ea8-1,{},,Bride-wealth (1920),18037,,,,17329,1920
,,,129,1.0,EA006-Ea9-1,{},,Bride-wealth (1950),18038,,,,17330,1950
,,,129,1.0,EA006-Eb1-1,{},,Bride-wealth (1910) [Great Horde],18039,,Great Horde,,17331,1910
,,,129,1.0,EA006-Eb2-1,{},,Bride-wealth (1920),18040,,,,17332,1920
,,,129,1.0,EA006-Eb3-1,{},,Bride-wealth (1940) [Narobanchin Territory],18041,,Narobanchin Territory,,17333,1940
,,,129,1.0,EA006-Eb4-1,{},,Bride-wealth (1940) [with special reference to the Botaha area],18042,,with special reference to the Botaha area,,17334,1940
,,,129,1.0,EA006-Eb5-1,{},,Bride-wealth (1910) [with special reference to the sedentary Teke of the Merv oasis],18043,,with special reference to the sedentary Teke of the Merv oasis,,17335,1910
,,,129,1.0,EA006-Eb6-1,{},,Bride-wealth (1900) [with special reference to those southeast of Lake Baikal],18044,,with special reference to those southeast of Lake Baikal,,17336,1900
,,,129,1.0,EA006-Eb7-1,{},,Bride-wealth (1930),18045,,,,17337,1930
,,,129,1.0,EA006-Eb8-1,{},,Bride-wealth (1800) [with special reference to the Kongrat tribe],18046,,with special reference to the Kongrat tribe,,17338,1800
,,,129,1.0,EA006-Ec1-1,{},,Bride-wealth (1920) [Sakhalin Island],18047,,Sakhalin Island,,17339,1920
,,,129,1.0,EA006-Ec10-1,{},,Bride-wealth (1880) [with special reference to those on the Ob River],18048,,with special reference to those on the Ob River,,17340,1880
,,,129,1.0,EA006-Ec11-1,{},,Bride-wealth (1900),18049,,,,17341,1900
,,,129,1.0,EA006-Ec4-1,{},,Bride-wealth (1900) [Yurak Tribe],18052,,Yurak Tribe,,17344,1900
,,,129,1.0,EA006-Ec8-1,{},,Bride-wealth (1900),18056,,,,17348,1900
,,,129,1.0,EA006-Ec9-1,{},,Bride-wealth (1920),18057,,,,17349,1920
,,,129,1.0,EA006-Ed14-1,{},,Bride-wealth [with special reference to the Man Lan Ten of North Vietnam],18061,,with special reference to the Man Lan Ten of North Vietnam,,17353,
,,,129,1.0,EA006-Ed16-1,{},,Bride-wealth (1940) [with special reference to the village of Yannon],18064,,with special reference to the village of Yannon,,17356,1940
,,,129,1.0,EA006-Ed2-1,{},,Bride-wealth (1940) [Liang Shan and Taliang S],18065,,Liang Shan and Taliang S,,17357,1940
,,,129,1.0,EA006-Ed3-1,{},,Bride-wealth (1920) [Aigun District],18066,,Aigun District,,17358,1920
,,,129,1.0,EA006-Ed4-1,{},,Bride-wealth (1940) [with special reference to the Magpie (Yachio) Miao],18067,,with special reference to the Magpie (Yachio) Miao,,17359,1940
,,,129,1.0,EA006-Ed6-1,{},,Bride-wealth (1920) [with special reference to those in the hinterland of Swatow],18069,,with special reference to those in the hinterland of Swatow,,17361,1920
,,,129,1.0,EA006-Ed8-1,{},,Bride-wealth (1930),18071,,,,17363,1930
,,,129,1.0,EA006-Ed9-1,{},,Bride-wealth (1930),18072,,,,17364,1930
,,,129,1.0,EA006-Ee1-1,{},,Bride-wealth (1940),18073,,,,17365,1940
,,,129,1.0,EA006-Ee3-1,{},,Bride-wealth (1930) [Lingthem and vicinity],18075,,Lingthem and vicinity,,17367,1930
,,,129,1.0,EA006-Ee5-1,{},,Bride-wealth (1870) [with special reference to the Shina tribe],18077,,with special reference to the Shina tribe,,17369,1870
,,,129,1.0,EA006-Ee7-1,{},,Bride-wealth (1840),18079,,,,17371,1840
,,,129,1.0,EA006-Ef1-1,{},,Bride-wealth (1940) [Bankura and Berghum Districts],18081,,Bankura and Berghum Districts,,17373,1940
,,,129,1.0,EA006-Ef10-1,{},,Bride-wealth (1880) [Ganges River Valley],18082,,Ganges River Valley,,17374,1880
,,,129,1.0,EA006-Ef3-1,{},,Bride-wealth (-800),18085,,,,17377,-800
,,,129,1.0,EA006-Ef4-1,{},,Bride-wealth (1920),18086,,,,17378,1920
,,,129,1.0,EA006-Ef5-1,{},,Bride-wealth (1900),18087,,,,17379,1900
,,,129,1.0,EA006-Ef6-1,{},,Bride-wealth (1940),18088,,,,17380,1940
,,,129,1.0,EA006-Ef7-1,{},,Bride-wealth (1950) [with special reference to the village of Sirkanda in western Uttar Pradesh],18089,,with special reference to the village of Sirkanda in western Uttar Pradesh,,17381,1950
,,,129,1.0,EA006-Ef8-1,{},,Bride-wealth (1950) [with special reference to the Pandit or Sarasvati Brahmans],18090,,with special reference to the Pandit or Sarasvati Brahmans,,17382,1950
,,,129,1.0,EA006-Ef9-1,{},,"Bride-wealth (1136) [Village of Atgam, Surat District; possibly also other areas]",18091,,"Village of Atgam, Surat District; possibly also other areas",,17383,1136
,,,129,1.0,EA006-Eg12-1,{},,Bride-wealth (1940) [with special reference to the Bondo],18094,,with special reference to the Bondo,,17386,1940
,,,129,1.0,EA006-Eg13-1,{},,Bride-wealth (1941) [Bastar State],18095,,Bastar State,,17387,1941
,,,129,1.0,EA006-Eg3-1,{},,Bride-wealth (1938) [Hill Maria],18098,,Hill Maria,,17390,1938
,,,129,1.0,EA006-Eg7-1,{},,Bride-wealth (1930) [with special reference to the Pauri or Hill Bhuiya],18102,,with special reference to the Pauri or Hill Bhuiya,,17394,1930
,,,129,1.0,EA006-Eg8-1,{},,Bride-wealth (1940),18103,,,,17395,1940
,,,129,1.0,EA006-Eg9-1,{},,Bride-wealth (1930),18104,,,,17396,1930
,,,129,1.0,EA006-Eh7-1,{},,Bride-wealth (1900),18112,,,,17404,1900
,,,129,1.0,EA006-Ei10-1,{},,Bride-wealth (1870),18116,,,,17408,1870
,,,129,1.0,EA006-Ei12-1,{},,Bride-wealth (1910),18118,,,,17410,1910
,,,129,1.0,EA006-Ei15-1,{},,Bride-wealth (1930),18121,,,,17413,1930
,,,129,1.0,EA006-Ei16-1,{},,Bride-wealth (1910),18122,,,,17414,1910
,,,129,1.0,EA006-Ei18-1,{},,Bride-wealth (1920) [with special reference to the Katur subtribe],18124,,with special reference to the Katur subtribe,,17416,1920
,,,129,1.0,EA006-Ei19-1,{},,Bride-wealth (1940),18125,,,,17417,1940
,,,129,1.0,EA006-Ei2-1,{},,Bride-wealth (1920),18126,,,,17418,1920
,,,129,1.0,EA006-Ei20-1,{},,Bride-wealth (1940) [with special reference to those of the Chittagong Hills],18127,,with special reference to those of the Chittagong Hills,,17419,1940
,,,129,1.0,EA006-Ei4-1,{},,Bride-wealth (1930) [Lakher Tribe],18129,,Lakher Tribe,,17421,1930
