comment,confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,source,sub_case,value_float,valueset_pk,year
,,,182,1.0,EA012-Ia17-1,{},,Neolocal (1910),25750,,,,25042,1910
,,,182,1.0,EA012-Ia18-1,{},,Neolocal (1950) [with special reference to the village of Manland in western Negros],25751,,with special reference to the village of Manland in western Negros,,25043,1950
,,,182,1.0,EA012-Ib2-1,{},,Neolocal (1950) [Town and environs of Pare; Modjokuto],25761,,Town and environs of Pare; Modjokuto,,25053,1950
,,,182,1.0,EA012-Ic12-1,{},,Neolocal (1951) [with special reference to the village of Rarak in Western Sumbawa],25771,,with special reference to the village of Rarak in Western Sumbawa,,25063,1951
,,,182,1.0,EA012-If8-1,{},,Neolocal (1950) [with special reference to those of Saipa],25847,,with special reference to those of Saipa,,25139,1950
,,,182,1.0,EA012-Na13-1,{},,Neolocal (1880),25909,,,,25201,1880
,,,182,1.0,EA012-Na3-1,{},,Neolocal (1920) [Coronation Gulf],25926,,Coronation Gulf,,25218,1920
,,,182,1.0,EA012-Na36-1,{},,Neolocal (1860) [with special reference to the Red Lake and White Earth bands],25933,,with special reference to the Red Lake and White Earth bands,,25225,1860
"At a late period, but probably originally Matrilocal (code ""5"")",,,182,1.0,EA012-Ng11-1,{},,Neolocal (1750),26121,,,,25413,1750
,,,182,1.0,EA012-Ng9-1,{},,Neolocal (1920),26132,,,,25424,1920
,,,182,1.0,EA012-Nh10-1,{},,Neolocal (1920),26134,,,,25426,1920
,,,182,1.0,EA012-Nh11-1,{},,Neolocal (1900) [with special reference to the pueblo of San Ildefonso],26135,,with special reference to the pueblo of San Ildefonso,,25427,1900
,,,182,1.0,EA012-Nh25-1,{},,Neolocal (1920),26150,,,,25442,1920
,,,182,1.0,EA012-Nh26-1,{},,Neolocal (1910),26151,,,,25443,1910
,,,182,1.0,EA012-Nh6-1,{},,Neolocal (1890),26156,,,,25448,1890
,,,182,1.0,EA012-Nh8-1,{},,Neolocal (1920),26158,,,,25450,1920
,,,182,1.0,EA012-Nh9-1,{},,Neolocal (1920),26159,,,,25451,1920
,,,182,1.0,EA012-Ni1-1,{},,Neolocal (1930),26160,,,,25452,1930
,,,182,1.0,EA012-Ni8-1,{},,Neolocal (1550),26167,,,,25459,1550
,,,182,1.0,EA012-Nj13-1,{},,Neolocal (1900),26171,,,,25463,1900
,,,182,1.0,EA012-Sa12-1,{},,Neolocal (1948),26184,,,,25476,1948
,,,182,1.0,EA012-Sa16-1,{},,Neolocal,26188,,,,25480,
,,,182,1.0,EA012-Sa4-1,{},,Neolocal (1960) [with special reference to those of Panama],26192,,with special reference to those of Panama,,25484,1960
,,,182,1.0,EA012-Sa5-1,{},,Neolocal (1950),26193,,,,25485,1950
,,,182,1.0,EA012-Sa7-1,{},,Neolocal (1940),26195,,,,25487,1940
,,,182,1.0,EA012-Sb9-1,{},,Neolocal (1930),26206,,,,25498,1930
,,,182,1.0,EA012-Se3-1,{},,Neolocal (1930),26239,,,,25531,1930
,,,182,1.0,EA012-Se7-1,{},,Neolocal (1950) [a mestizo group in lowland Bolivia],26243,,a mestizo group in lowland Bolivia,,25535,1950
,,,182,1.0,EA012-Sf5-1,{},,Neolocal (1900),26250,,,,25542,1900
,,,182,1.0,EA012-Sf9-1,{},,Neolocal (1930) [with special reference to those just south of Lake Titicaca in Bolivia across the Desaguadero River from Peru],26254,,with special reference to those just south of Lake Titicaca in Bolivia across the Desaguadero River from Peru,,25546,1930
,,,182,1.0,EA012-Sh3-1,{},,Neolocal (1800) [Those in contact with mission],26262,,Those in contact with mission,,25554,1800
,,,182,1.0,EA012-Si6-1,{},,Neolocal (1900),26275,,,,25567,1900
,,,182,1.0,EA012-ch17-1,{},,Neolocal (1894) [with special reference to those of the Benderskij Uezd],26293,,with special reference to those of the Benderskij Uezd,,25585,1894
But most married women continue to reside in their natal household,,,183,1.0,EA012-Af43-1,{},,Separate (1930),25269,,,,24561,1930
Husbands live in separate houses from their wives and eat at a special men's mess,,,183,1.0,EA012-Cb17-1,{},,Separate (1880) [Jebel Marra],25507,,Jebel Marra,,24799,1880
Entry pertains to the Nayar; predominantly Matrilocal among the Mappilla and Virilocal or Neolocal among the Tiyyar,,,183,1.0,EA012-Eg6-1,{},,Separate (1799) [with special reference to Northern Kerala],25692,,with special reference to Northern Kerala,,24984,1799
,,,183,1.0,EA012-Ib6-1,{},,Separate (1920),25765,,,,25057,1920
,,,183,1.0,EA012-Ie16-1,{},,Separate (1940),25800,,,,25092,1940
"Each married woman has a separate house where she is visited at night by her husband, who lives in a men's house; no data presented on incidence of polygyny",,,183,1.0,EA012-Ie17-1,{},,Separate (1940),25801,,,,25093,1940
But normally patrilocal,,,183,1.0,EA012-Ie19-1,{},,Separate (1910) [with special reference to the coastal inhabitants],25803,,with special reference to the coastal inhabitants,,25095,1910
A married man lives at the house of his sister and visits that of his wife or wives only for the evening meal and to sleep,,,183,1.0,EA012-Ig13-1,{},,Separate (1900),25853,,,,25145,1900
,,,184,1.0,EA012-Aa2-1,{},,Patrilocal (1920) [with special reference to Central Dorobo],25049,,with special reference to Central Dorobo,,24341,1920
,,,184,1.0,EA012-Aa3-1,{},,Patrilocal (1840) [Gei/Khauan tribe],25050,,Gei/Khauan tribe,,24342,1840
,,,184,1.0,EA012-Aa6-1,{},,Patrilocal (1920),25053,,,,24345,1920
,,,184,1.0,EA012-Ab10-1,{},,Patrilocal (1936),25058,,,,24350,1936
,,,184,1.0,EA012-Ab11-1,{},,Patrilocal (1850),25059,,,,24351,1850
,,,184,1.0,EA012-Ab12-1,{},,Patrilocal (1830),25060,,,,24352,1830
,,,184,1.0,EA012-Ab13-1,{},,Patrilocal (1880) [with special reference to the Kgatla (Bakxatla)],25061,,with special reference to the Kgatla (Bakxatla),,24353,1880
,,,184,1.0,EA012-Ab14-1,{},,Patrilocal (1930),25062,,,,24354,1930
,,,184,1.0,EA012-Ab15-1,{},,Patrilocal (1860),25063,,,,24355,1860
,,,184,1.0,EA012-Ab16-1,{},,Patrilocal (1930),25064,,,,24356,1930
,,,184,1.0,EA012-Ab17-1,{},,Patrilocal (1920),25065,,,,24357,1920
,,,184,1.0,EA012-Ab18-1,{},,Patrilocal (1920) [with special reference to the Zezuru],25066,,with special reference to the Zezuru,,24358,1920
,,,184,1.0,EA012-Ab2-1,{},,Patrilocal (1880),25068,,,,24360,1880
,,,184,1.0,EA012-Ab21a-1,{},,Patrilocal (1930),25070,,,,24362,1930
,,,184,1.0,EA012-Ab21b-1,{},,Patrilocal (1925),25071,,,,24363,1925
,,,184,1.0,EA012-Ab22-1,{},,Patrilocal (1920),25072,,,,24364,1920
,,,184,1.0,EA012-Ab4-1,{},,Patrilocal (1920),25074,,,,24366,1920
,,,184,1.0,EA012-Ab5-1,{},,Patrilocal (1930),25075,,,,24367,1930
,,,184,1.0,EA012-Ab6-1,{},,Patrilocal (1900),25076,,,,24368,1900
,,,184,1.0,EA012-Ab8-1,{},,Patrilocal (1860) [Basuto],25078,,Basuto,,24370,1860
,,,184,1.0,EA012-Ab9-1,{},,Patrilocal (1870),25079,,,,24371,1870
"Formerly classified as 'Avunculocal' (code ""1"")",,,184,1.0,EA012-Ac36-1,{},,Patrilocal (1920),25109,,,,24401,1920
,,,184,1.0,EA012-Ac43-1,{},,Patrilocal (1910),25117,,,,24409,1910
,,,184,1.0,EA012-Ad10-1,{},,Patrilocal (1910),25124,,,,24416,1910
,,,184,1.0,EA012-Ad12-1,{},,Patrilocal (1940),25126,,,,24418,1940
,,,184,1.0,EA012-Ad13-1,{},,Patrilocal (1930),25127,,,,24419,1930
,,,184,1.0,EA012-Ad15-1,{},,Patrilocal (1900),25129,,,,24421,1900
,,,184,1.0,EA012-Ad17-1,{},,Patrilocal (1920),25131,,,,24423,1920
,,,184,1.0,EA012-Ad18-1,{},,Patrilocal (1910),25132,,,,24424,1910
,,,184,1.0,EA012-Ad19-1,{},,Patrilocal (1910),25133,,,,24425,1910
,,,184,1.0,EA012-Ad2-1,{},,Patrilocal (1950),25134,,,,24426,1950
,,,184,1.0,EA012-Ad21-1,{},,Patrilocal (1930),25136,,,,24428,1930
,,,184,1.0,EA012-Ad23-1,{},,Patrilocal (1910),25138,,,,24430,1910
,,,184,1.0,EA012-Ad24-1,{},,Patrilocal (1910),25139,,,,24431,1910
,,,184,1.0,EA012-Ad25-1,{},,Patrilocal (1900),25140,,,,24432,1900
,,,184,1.0,EA012-Ad26-1,{},,Patrilocal (1910),25141,,,,24433,1910
,,,184,1.0,EA012-Ad29-1,{},,Patrilocal (1930),25144,,,,24436,1930
,,,184,1.0,EA012-Ad3-1,{},,Patrilocal (1910),25145,,,,24437,1910
,,,184,1.0,EA012-Ad30-1,{},,Patrilocal (1890),25146,,,,24438,1890
,,,184,1.0,EA012-Ad31-1,{},,Patrilocal (1910),25147,,,,24439,1910
,,,184,1.0,EA012-Ad32-1,{},,Patrilocal (1900),25148,,,,24440,1900
,,,184,1.0,EA012-Ad33-1,{},,Patrilocal (1900),25149,,,,24441,1900
,,,184,1.0,EA012-Ad34-1,{},,Patrilocal (1910),25150,,,,24442,1910
,,,184,1.0,EA012-Ad35-1,{},,"Patrilocal (1940) [To be distinguished from the tribe of the same name on the southeast slope f Mt. Mero, who are a branch of the Chagga]",25151,,"To be distinguished from the tribe of the same name on the southeast slope f Mt. Mero, who are a branch of the Chagga",,24443,1940
,,,184,1.0,EA012-Ad36-1,{},,Patrilocal (1890),25152,,,,24444,1890
,,,184,1.0,EA012-Ad37-1,{},,Patrilocal (1940),25153,,,,24445,1940
Inferential from distributional evidence,,,184,1.0,EA012-Ad38-1,{},,Patrilocal (1910),25154,,,,24446,1910
,,,184,1.0,EA012-Ad39-1,{},,Patrilocal (1950),25155,,,,24447,1950
,,,184,1.0,EA012-Ad4-1,{},,Patrilocal (1930) [Fort Hall or Metume district],25156,,Fort Hall or Metume district,,24448,1930
,,,184,1.0,EA012-Ad40-1,{},,Patrilocal (1950),25157,,,,24449,1950
,,,184,1.0,EA012-Ad41-1,{},,Patrilocal (1930),25158,,,,24450,1930
,,,184,1.0,EA012-Ad42-1,{},,Patrilocal (1900),25159,,,,24451,1900
,,,184,1.0,EA012-Ad43-1,{},,Patrilocal (1900),25160,,,,24452,1900
,,,184,1.0,EA012-Ad44-1,{},,Patrilocal (1920),25161,,,,24453,1920
,,,184,1.0,EA012-Ad45-1,{},,Patrilocal (1920),25162,,,,24454,1920
,,,184,1.0,EA012-Ad46-1,{},,Patrilocal (1950),25163,,,,24455,1950
,,,184,1.0,EA012-Ad47-1,{},,Patrilocal (1900),25164,,,,24456,1900
,,,184,1.0,EA012-Ad48-1,{},,Patrilocal (1950),25165,,,,24457,1950
,,,184,1.0,EA012-Ad49-1,{},,Patrilocal (1950),25166,,,,24458,1950
,,,184,1.0,EA012-Ad5-1,{},,Patrilocal (1940),25167,,,,24459,1940
,,,184,1.0,EA012-Ad8-1,{},,Patrilocal (1910) [with special reference to the northern or Iringa group],25172,,with special reference to the northern or Iringa group,,24464,1910
,,,184,1.0,EA012-Ad9-1,{},,Patrilocal (1900),25173,,,,24465,1900
,,,184,1.0,EA012-Ae1-1,{},,Patrilocal (1950) [with special reference to those of Bwamba in Uganda],25174,,with special reference to those of Bwamba in Uganda,,24466,1950
,,,184,1.0,EA012-Ae10-1,{},,Patrilocal (1910),25175,,,,24467,1910
,,,184,1.0,EA012-Ae11-1,{},,Patrilocal (1900),25176,,,,24468,1900
,,,184,1.0,EA012-Ae12-1,{},,Patrilocal (1940),25177,,,,24469,1940
,,,184,1.0,EA012-Ae13-1,{},,Patrilocal (1920),25178,,,,24470,1920
,,,184,1.0,EA012-Ae14-1,{},,Patrilocal (1950),25179,,,,24471,1950
,,,184,1.0,EA012-Ae15-1,{},,Patrilocal (1940),25180,,,,24472,1940
,,,184,1.0,EA012-Ae16-1,{},,Patrilocal (1910),25181,,,,24473,1910
,,,184,1.0,EA012-Ae17-1,{},,Patrilocal (1900),25182,,,,24474,1900
,,,184,1.0,EA012-Ae18-1,{},,Patrilocal (1900),25183,,,,24475,1900
,,,184,1.0,EA012-Ae2-1,{},,Patrilocal (1950),25185,,,,24477,1950
,,,184,1.0,EA012-Ae20-1,{},,Patrilocal (1940),25186,,,,24478,1940
,,,184,1.0,EA012-Ae21-1,{},,Patrilocal (1920),25187,,,,24479,1920
,,,184,1.0,EA012-Ae22-1,{},,Patrilocal (1900) [with special reference to the Bankutu],25188,,with special reference to the Bankutu,,24480,1900
,,,184,1.0,EA012-Ae23-1,{},,Patrilocal (1930),25189,,,,24481,1930
,,,184,1.0,EA012-Ae24-1,{},,Patrilocal (1920),25190,,,,24482,1920
,,,184,1.0,EA012-Ae25-1,{},,Patrilocal (1920) [with special reference to the northern Tetela],25191,,with special reference to the northern Tetela,,24483,1920
,,,184,1.0,EA012-Ae26-1,{},,Patrilocal (1910),25192,,,,24484,1910
,,,184,1.0,EA012-Ae27-1,{},,"Patrilocal (1910) [The Smith reference describes a Protestant Mission near Stanley Falls, Upper Congo]",25193,,"The Smith reference describes a Protestant Mission near Stanley Falls, Upper Congo",,24485,1910
,,,184,1.0,EA012-Ae28-1,{},,Patrilocal (1900),25194,,,,24486,1900
,,,184,1.0,EA012-Ae29-1,{},,Patrilocal (1900),25195,,,,24487,1900
,,,184,1.0,EA012-Ae3-1,{},,Patrilocal (1910),25196,,,,24488,1910
,,,184,1.0,EA012-Ae30-1,{},,Patrilocal (1920),25197,,,,24489,1920
,,,184,1.0,EA012-Ae31-1,{},,Patrilocal (1920),25198,,,,24490,1920
,,,184,1.0,EA012-Ae32-1,{},,Patrilocal (1920),25199,,,,24491,1920
,,,184,1.0,EA012-Ae33-1,{},,Patrilocal (1920),25200,,,,24492,1920
,,,184,1.0,EA012-Ae34-1,{},,Patrilocal (1920),25201,,,,24493,1920
,,,184,1.0,EA012-Ae35-1,{},,Patrilocal (1900),25202,,,,24494,1900
,,,184,1.0,EA012-Ae36-1,{},,Patrilocal (1920),25203,,,,24495,1920
,,,184,1.0,EA012-Ae37-1,{},,Patrilocal (1930),25204,,,,24496,1930
,,,184,1.0,EA012-Ae39-1,{},,Patrilocal (1920),25206,,,,24498,1920
,,,184,1.0,EA012-Ae4-1,{},,Patrilocal (1930) [Ilanga group],25207,,Ilanga group,,24499,1930
,,,184,1.0,EA012-Ae40-1,{},,Patrilocal (1910),25208,,,,24500,1910
,,,184,1.0,EA012-Ae41-1,{},,Patrilocal (1940),25209,,,,24501,1940
,,,184,1.0,EA012-Ae42-1,{},,Patrilocal (1900),25210,,,,24502,1900
,,,184,1.0,EA012-Ae43-1,{},,Patrilocal (1900),25211,,,,24503,1900
,,,184,1.0,EA012-Ae44-1,{},,Patrilocal (1920),25212,,,,24504,1920
,,,184,1.0,EA012-Ae45-1,{},,Patrilocal (1900),25213,,,,24505,1900
,,,184,1.0,EA012-Ae47-1,{},,Patrilocal (1900),25215,,,,24507,1900
,,,184,1.0,EA012-Ae48-1,{},,Patrilocal (1930),25216,,,,24508,1930
,,,184,1.0,EA012-Ae49-1,{},,Patrilocal (1900),25217,,,,24509,1900
,,,184,1.0,EA012-Ae5-1,{},,Patrilocal (1910),25218,,,,24510,1910
,,,184,1.0,EA012-Ae50-1,{},,Patrilocal (1920),25219,,,,24511,1920
,,,184,1.0,EA012-Ae51-1,{},,Patrilocal (1940) [Ndiki subtribe],25220,,Ndiki subtribe,,24512,1940
,,,184,1.0,EA012-Ae52-1,{},,Patrilocal (1950),25221,,,,24513,1950
,,,184,1.0,EA012-Ae53-1,{},,Patrilocal (1920),25222,,,,24514,1920
,,,184,1.0,EA012-Ae55-1,{},,Patrilocal (1950),25224,,,,24516,1950
,,,184,1.0,EA012-Ae56-1,{},,Patrilocal (1950),25225,,,,24517,1950
,,,184,1.0,EA012-Ae57-1,{},,Patrilocal (1930),25226,,,,24518,1930
,,,184,1.0,EA012-Ae58-1,{},,Patrilocal (1910),25227,,,,24519,1910
,,,184,1.0,EA012-Ae59-1,{},,Patrilocal (1950) [with special reference to the Ngie subtribe],25228,,with special reference to the Ngie subtribe,,24520,1950
,,,184,1.0,EA012-Ae6-1,{},,Patrilocal (1930) [with special reference to the Bena Kalundwe],25229,,with special reference to the Bena Kalundwe,,24521,1930
,,,184,1.0,EA012-Ae7-1,{},,Patrilocal (1910),25230,,,,24522,1910
,,,184,1.0,EA012-Ae8-1,{},,Patrilocal (1910),25231,,,,24523,1910
,,,184,1.0,EA012-Ae9-1,{},,Patrilocal (1950),25232,,,,24524,1950
,,,184,1.0,EA012-Af1-1,{},,Patrilocal (1890) [City and environs of Abomey],25233,,City and environs of Abomey,,24525,1890
,,,184,1.0,EA012-Af10-1,{},,Patrilocal (1930),25234,,,,24526,1930
,,,184,1.0,EA012-Af11-1,{},,Patrilocal (1920),25235,,,,24527,1920
,,,184,1.0,EA012-Af13-1,{},,Patrilocal (1920),25236,,,,24528,1920
,,,184,1.0,EA012-Af15-1,{},,Patrilocal (1920),25238,,,,24530,1920
,,,184,1.0,EA012-Af16-1,{},,Patrilocal (1910),25239,,,,24531,1910
,,,184,1.0,EA012-Af17-1,{},,Patrilocal (1900),25240,,,,24532,1900
,,,184,1.0,EA012-Af18-1,{},,Patrilocal (1900),25241,,,,24533,1900
,,,184,1.0,EA012-Af19-1,{},,Patrilocal (1950),25242,,,,24534,1950
,,,184,1.0,EA012-Af2-1,{},,Patrilocal (1950),25243,,,,24535,1950
,,,184,1.0,EA012-Af20-1,{},,Patrilocal (1910),25244,,,,24536,1910
,,,184,1.0,EA012-Af22-1,{},,Patrilocal (1940),25246,,,,24538,1940
,,,184,1.0,EA012-Af23-1,{},,Patrilocal (1950) [with special reference to the village of Mgbom],25247,,with special reference to the village of Mgbom,,24539,1950
,,,184,1.0,EA012-Af24-1,{},,Patrilocal (1900),25248,,,,24540,1900
,,,184,1.0,EA012-Af25-1,{},,Patrilocal (1930),25249,,,,24541,1930
,,,184,1.0,EA012-Af27-1,{},,Patrilocal (1950),25251,,,,24543,1950
,,,184,1.0,EA012-Af28-1,{},,Patrilocal (1910),25252,,,,24544,1910
,,,184,1.0,EA012-Af29-1,{},,Patrilocal (1950),25253,,,,24545,1950
,,,184,1.0,EA012-Af30-1,{},,Patrilocal (1920),25255,,,,24547,1920
,,,184,1.0,EA012-Af31-1,{},,Patrilocal (1960) [with special reference to the Lafia],25256,,with special reference to the Lafia,,24548,1960
,,,184,1.0,EA012-Af32-1,{},,Patrilocal (1920) [Abeouta Province and Benin],25257,,Abeouta Province and Benin,,24549,1920
,,,184,1.0,EA012-Af33-1,{},,"Patrilocal (1950) [Ekiti Division, Ondo Prov.]",25258,,"Ekiti Division, Ondo Prov.",,24550,1950
,,,184,1.0,EA012-Af34-1,{},,"Patrilocal (1930) [Ife Ilesha Division, Oyo Prov.]",25259,,"Ife Ilesha Division, Oyo Prov.",,24551,1930
,,,184,1.0,EA012-Af35-1,{},,Patrilocal (1940) [with special reference to the Krobo],25260,,with special reference to the Krobo,,24552,1940
,,,184,1.0,EA012-Af36-1,{},,Patrilocal (1900) [with special reference to the Glidyi],25261,,with special reference to the Glidyi,,24553,1900
,,,184,1.0,EA012-Af37-1,{},,Patrilocal (1900) [with special reference to the Akpafu],25262,,with special reference to the Akpafu,,24554,1900
,,,184,1.0,EA012-Af4-1,{},,Patrilocal (1930),25265,,,,24557,1930
,,,184,1.0,EA012-Af46-1,{},,Patrilocal (1900),25272,,,,24564,1900
,,,184,1.0,EA012-Af47-1,{},,Patrilocal (1940),25273,,,,24565,1940
,,,184,1.0,EA012-Af48-1,{},,Patrilocal (1850),25274,,,,24566,1850
,,,184,1.0,EA012-Af49-1,{},,Patrilocal (1940),25275,,,,24567,1940
,,,184,1.0,EA012-Af5-1,{},,Patrilocal (1930),25276,,,,24568,1930
,,,184,1.0,EA012-Af50-1,{},,Patrilocal (1920),25277,,,,24569,1920
,,,184,1.0,EA012-Af51-1,{},,Patrilocal (1920),25278,,,,24570,1920
,,,184,1.0,EA012-Af52-1,{},,Patrilocal (1920),25279,,,,24571,1920
,,,184,1.0,EA012-Af53-1,{},,Patrilocal (1950),25280,,,,24572,1950
,,,184,1.0,EA012-Af54-1,{},,Patrilocal (1930),25281,,,,24573,1930
,,,184,1.0,EA012-Af55-1,{},,Patrilocal (1950),25282,,,,24574,1950
,,,184,1.0,EA012-Af56-1,{},,Patrilocal (1930) [with special reference to the Gio of the Ivory Coast],25283,,with special reference to the Gio of the Ivory Coast,,24575,1930
,,,184,1.0,EA012-Af57-1,{},,Patrilocal (1910),25284,,,,24576,1910
,,,184,1.0,EA012-Af58-1,{},,Patrilocal (1900),25285,,,,24577,1900
,,,184,1.0,EA012-Af6-1,{},,"Patrilocal (1950) [Yoruba, with special reference to the Oyo]",25286,,"Yoruba, with special reference to the Oyo",,24578,1950
,,,184,1.0,EA012-Af7-1,{},,Patrilocal (1950),25287,,,,24579,1950
,,,184,1.0,EA012-Af8-1,{},,Patrilocal (1930),25288,,,,24580,1930
,,,184,1.0,EA012-Ag1-1,{},,Patrilocal (1920) [Segou to Bamako on Niger River],25290,,Segou to Bamako on Niger River,,24582,1920
,,,184,1.0,EA012-Ag10-1,{},,Patrilocal (1940),25291,,,,24583,1940
,,,184,1.0,EA012-Ag12-1,{},,Patrilocal (1910),25293,,,,24585,1910
,,,184,1.0,EA012-Ag13-1,{},,Patrilocal (1910),25294,,,,24586,1910
,,,184,1.0,EA012-Ag14-1,{},,Patrilocal (1950),25295,,,,24587,1950
,,,184,1.0,EA012-Ag15-1,{},,Patrilocal (1930),25296,,,,24588,1930
,,,184,1.0,EA012-Ag16-1,{},,Patrilocal (1930),25297,,,,24589,1930
,,,184,1.0,EA012-Ag17-1,{},,Patrilocal (1940),25298,,,,24590,1940
,,,184,1.0,EA012-Ag19-1,{},,Patrilocal (1930) [with special reference to the Felup],25300,,with special reference to the Felup,,24592,1930
,,,184,1.0,EA012-Ag2-1,{},,"Patrilocal (1950) [with special reference to Massi (Moshi) of Yatenga; (for those of Ouagadougou, see Ag47)]",25301,,"with special reference to Massi (Moshi) of Yatenga; (for those of Ouagadougou, see Ag47)",,24593,1950
,,,184,1.0,EA012-Ag20-1,{},,Patrilocal (1930),25302,,,,24594,1930
,,,184,1.0,EA012-Ag21-1,{},,Patrilocal (1910),25303,,,,24595,1910
,,,184,1.0,EA012-Ag22-1,{},,Patrilocal (1920) [with special reference to those of Sine],25304,,with special reference to those of Sine,,24596,1920
,,,184,1.0,EA012-Ag23-1,{},,Patrilocal (1910),25305,,,,24597,1910
,,,184,1.0,EA012-Ag24-1,{},,Patrilocal (1910),25306,,,,24598,1910
,,,184,1.0,EA012-Ag25-1,{},,Patrilocal (1900),25307,,,,24599,1900
,,,184,1.0,EA012-Ag26-1,{},,Patrilocal (1930),25308,,,,24600,1930
,,,184,1.0,EA012-Ag27-1,{},,Patrilocal (1910),25309,,,,24601,1910
,,,184,1.0,EA012-Ag28-1,{},,Patrilocal (1930),25310,,,,24602,1930
,,,184,1.0,EA012-Ag29-1,{},,Patrilocal (1910),25311,,,,24603,1910
,,,184,1.0,EA012-Ag3-1,{},,Patrilocal (1930),25312,,,,24604,1930
"Entry follows Tauxier; Cremer also reports early residence as Uxorilocal, but prevailing pattern of residence as Patrilocal (i.e., this would be code ""9"")",,,184,1.0,EA012-Ag30-1,{},,Patrilocal (1910),25313,,,,24605,1910
,,,184,1.0,EA012-Ag31-1,{},,Patrilocal (1910),25314,,,,24606,1910
,,,184,1.0,EA012-Ag32-1,{},,Patrilocal (1900),25315,,,,24607,1900
,,,184,1.0,EA012-Ag33-1,{},,Patrilocal (1920),25316,,,,24608,1920
,,,184,1.0,EA012-Ag34-1,{},,Patrilocal (1930),25317,,,,24609,1930
,,,184,1.0,EA012-Ag36-1,{},,Patrilocal (1950),25319,,,,24611,1950
,,,184,1.0,EA012-Ag37-1,{},,Patrilocal (1910),25320,,,,24612,1910
,,,184,1.0,EA012-Ag38-1,{},,Patrilocal (1910),25321,,,,24613,1910
,,,184,1.0,EA012-Ag39-1,{},,Patrilocal (1910),25322,,,,24614,1910
,,,184,1.0,EA012-Ag4-1,{},,Patrilocal (1930) [Tallensi Tribe],25323,,Tallensi Tribe,,24615,1930
,,,184,1.0,EA012-Ag40-1,{},,Patrilocal (1910),25324,,,,24616,1910
,,,184,1.0,EA012-Ag41-1,{},,Patrilocal (1920),25325,,,,24617,1920
,,,184,1.0,EA012-Ag42-1,{},,Patrilocal (1910),25326,,,,24618,1910
,,,184,1.0,EA012-Ag43-1,{},,Patrilocal (1920),25327,,,,24619,1920
,,,184,1.0,EA012-Ag45-1,{},,Patrilocal (1930) [with special reference to those in the Diapaga region],25328,,with special reference to those in the Diapaga region,,24620,1930
,,,184,1.0,EA012-Ag46-1,{},,Patrilocal (1920),25329,,,,24621,1920
,,,184,1.0,EA012-Ag47-1,{},,Patrilocal (1900) [with special reference to those of Ouagadougou (see Ag2 for those of Yatenga)],25330,,with special reference to those of Ouagadougou (see Ag2 for those of Yatenga),,24622,1900
,,,184,1.0,EA012-Ag48-1,{},,Patrilocal (1890),25331,,,,24623,1890
,,,184,1.0,EA012-Ag49-1,{},,Patrilocal (1930),25332,,,,24624,1930
,,,184,1.0,EA012-Ag5-1,{},,Patrilocal (1930),25333,,,,24625,1930
,,,184,1.0,EA012-Ag50-1,{},,Patrilocal (1910),25334,,,,24626,1910
,,,184,1.0,EA012-Ag51-1,{},,Patrilocal (1940),25335,,,,24627,1940
,,,184,1.0,EA012-Ag52-1,{},,Patrilocal (1950),25336,,,,24628,1950
,,,184,1.0,EA012-Ag53-1,{},,Patrilocal (1960) [with special reference to those of Garango],25337,,with special reference to those of Garango,,24629,1960
,,,184,1.0,EA012-Ag54-1,{},,Patrilocal (1910),25338,,,,24630,1910
,,,184,1.0,EA012-Ag6-1,{},,Patrilocal (1890),25339,,,,24631,1890
,,,184,1.0,EA012-Ag7-1,{},,Patrilocal (1930),25340,,,,24632,1930
,,,184,1.0,EA012-Ag9-1,{},,Patrilocal (1930),25342,,,,24634,1930
,,,184,1.0,EA012-Ah1-1,{},,Patrilocal (1930) [Zaria Province],25343,,Zaria Province,,24635,1930
,,,184,1.0,EA012-Ah10-1,{},,Patrilocal (1920),25344,,,,24636,1920
,,,184,1.0,EA012-Ah11-1,{},,Patrilocal (1950),25345,,,,24637,1950
,,,184,1.0,EA012-Ah12-1,{},,Patrilocal (1920),25346,,,,24638,1920
,,,184,1.0,EA012-Ah13-1,{},,Patrilocal (1930) [with special reference to the Liliwa],25347,,with special reference to the Liliwa,,24639,1930
,,,184,1.0,EA012-Ah14-1,{},,Patrilocal (1920),25348,,,,24640,1920
,,,184,1.0,EA012-Ah15-1,{},,Patrilocal (1920),25349,,,,24641,1920
,,,184,1.0,EA012-Ah16-1,{},,Patrilocal (1900),25350,,,,24642,1900
,,,184,1.0,EA012-Ah17-1,{},,Patrilocal (1930),25351,,,,24643,1930
,,,184,1.0,EA012-Ah18-1,{},,Patrilocal (1930),25352,,,,24644,1930
,,,184,1.0,EA012-Ah19-1,{},,Patrilocal (1930),25353,,,,24645,1930
,,,184,1.0,EA012-Ah20-1,{},,Patrilocal (1920),25355,,,,24647,1920
,,,184,1.0,EA012-Ah21-1,{},,Patrilocal (1920),25356,,,,24648,1920
,,,184,1.0,EA012-Ah22-1,{},,Patrilocal (1900),25357,,,,24649,1900
,,,184,1.0,EA012-Ah24-1,{},,Patrilocal (1920),25359,,,,24651,1920
,,,184,1.0,EA012-Ah25-1,{},,Patrilocal (1920),25360,,,,24652,1920
,,,184,1.0,EA012-Ah27-1,{},,Patrilocal (1920),25362,,,,24654,1920
,,,184,1.0,EA012-Ah31-1,{},,Patrilocal (1910),25367,,,,24659,1910
