comment,confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,source,sub_case,value_float,valueset_pk,year
,,,560,1.0,EA066-Ie2-1,{},,Absence of distinctions (1920),78287,,,,77579,1920
,,,560,1.0,EA066-Ie21-1,{},,Absence of distinctions (1900),78289,,,,77581,1900
,,,560,1.0,EA066-Ie23-1,{},,Absence of distinctions (1950),78291,,,,77583,1950
,,,560,1.0,EA066-Ie26-1,{},,Absence of distinctions (1940),78294,,,,77586,1940
,,,560,1.0,EA066-Ie27-1,{},,Absence of distinctions (1910),78295,,,,77587,1910
,,,560,1.0,EA066-Ie29-1,{},,Absence of distinctions (1930) [principally Tsogari],78297,,principally Tsogari,,77589,1930
,,,560,1.0,EA066-Ie3-1,{},,Absence of distinctions (1930) [with special reference to the Mountain Arapesh (Alitoa)],78298,,with special reference to the Mountain Arapesh (Alitoa),,77590,1930
,,,560,1.0,EA066-Ie30-1,{},,Absence of distinctions (1950),78299,,,,77591,1950
,,,560,1.0,EA066-Ie33-1,{},,Absence of distinctions (1950) [with special reference to the village of Muramarew],78302,,with special reference to the village of Muramarew,,77594,1950
,,,560,1.0,EA066-Ie35-1,{},,Absence of distinctions (1930),78303,,,,77595,1930
,,,560,1.0,EA066-Ie38-1,{},,Absence of distinctions (1960) [with special reference to the Dugum group of the Grand Valley of the Balim River],78304,,with special reference to the Dugum group of the Grand Valley of the Balim River,,77596,1960
,,,560,1.0,EA066-Ie4-1,{},,"Absence of distinctions (1930) [Dap, Wonevaro district]",78306,,"Dap, Wonevaro district",,77598,1930
,,,560,1.0,EA066-Ie5-1,{},,Absence of distinctions (1930),78307,,,,77599,1930
,,,560,1.0,EA066-Ie6-1,{},,Absence of distinctions (1930),78308,,,,77600,1930
,,,560,1.0,EA066-Ie7-1,{},,Absence of distinctions (1950) [with special reference to the Mae group],78309,,with special reference to the Mae group,,77601,1950
,,,560,1.0,EA066-Ie9-1,{},,Absence of distinctions (1920),78311,,,,77603,1920
,,,560,1.0,EA066-If12-1,{},,Absence of distinctions (1940),78314,,,,77606,1940
,,,560,1.0,EA066-If15-1,{},,Absence of distinctions (1930),78317,,,,77609,1930
,,,560,1.0,EA066-If16-1,{},,Absence of distinctions (1960),78318,,,,77610,1960
,,,560,1.0,EA066-If2-1,{},,Absence of distinctions (1940) [Romonum Island],78320,,Romonum Island,,77612,1940
,,,560,1.0,EA066-If4-1,{},,Absence of distinctions (1940) [with special reference to the inhabitants of Ifaluk atoll],78322,,with special reference to the inhabitants of Ifaluk atoll,,77614,1940
,,,560,1.0,EA066-If8-1,{},,Absence of distinctions (1950) [with special reference to those of Saipa],78326,,with special reference to those of Saipa,,77618,1950
,,,560,1.0,EA066-If9-1,{},,Absence of distinctions (1900),78327,,,,77619,1900
,,,560,1.0,EA066-Ig10-1,{},,Absence of distinctions (1950),78329,,,,77621,1950
,,,560,1.0,EA066-Ig13-1,{},,Absence of distinctions (1900),78332,,,,77624,1900
,,,560,1.0,EA066-Ig21-1,{},,Absence of distinctions (1930) [with special reference to Boieng Island],78336,,with special reference to Boieng Island,,77628,1930
,,,560,1.0,EA066-Ig4-1,{},,Absence of distinctions (1930) [Lesu Village],78338,,Lesu Village,,77630,1930
,,,560,1.0,EA066-Ig5-1,{},,Absence of distinctions (1920),78339,,,,77631,1920
,,,560,1.0,EA066-Ig6-1,{},,Absence of distinctions (1900),78340,,,,77632,1900
,,,560,1.0,EA066-Ih5-1,{},,Absence of distinctions (1860) [Neje Chiefdom],78349,,Neje Chiefdom,,77641,1860
,,,560,1.0,EA066-Ih8-1,{},,Absence of distinctions (1940) [with special reference to the village of Nakaroka],78352,,with special reference to the village of Nakaroka,,77644,1940
,,,560,1.0,EA066-Ii3-1,{},,Absence of distinctions (1930),78360,,,,77652,1930
,,,560,1.0,EA066-Ii6-1,{},,Absence of distinctions (1900) [with special reference to Atafu],78363,,with special reference to Atafu,,77655,1900
,,,560,1.0,EA066-Ij5-1,{},,Absence of distinctions (1900),78371,,,,77663,1900
,,,560,1.0,EA066-Na1-1,{},,Absence of distinctions (1930),78376,,,,77668,1930
,,,560,1.0,EA066-Na13-1,{},,Absence of distinctions (1880),78379,,,,77671,1880
,,,560,1.0,EA066-Na14-1,{},,Absence of distinctions (1880),78380,,,,77672,1880
,,,560,1.0,EA066-Na15-1,{},,Absence of distinctions (1860),78381,,,,77673,1860
,,,560,1.0,EA066-Na16-1,{},,Absence of distinctions (1860),78382,,,,77674,1860
,,,560,1.0,EA066-Na17-1,{},,"Absence of distinctions (1860) [Lynx Point band, Fort Simpson]",78383,,"Lynx Point band, Fort Simpson",,77675,1860
,,,560,1.0,EA066-Na21-1,{},,Absence of distinctions (1900),78387,,,,77679,1900
,,,560,1.0,EA066-Na22-1,{},,Absence of distinctions (1920) [with special reference to the Aivilingmiut and Iglulingmiut],78388,,with special reference to the Aivilingmiut and Iglulingmiut,,77680,1920
,,,560,1.0,EA066-Na23-1,{},,Absence of distinctions (1890) [with special reference to the Koksoagmiu],78389,,with special reference to the Koksoagmiu,,77681,1890
,,,560,1.0,EA066-Na24-1,{},,Absence of distinctions (1880),78390,,,,77682,1880
,,,560,1.0,EA066-Na25-1,{},,Absence of distinctions (1910) [with special reference to the inhabitants of the Egesminde District],78391,,with special reference to the inhabitants of the Egesminde District,,77683,1910
,,,560,1.0,EA066-Na28-1,{},,Absence of distinctions (1880),78394,,,,77686,1880
,,,560,1.0,EA066-Na29-1,{},,Absence of distinctions (1850),78395,,,,77687,1850
,,,560,1.0,EA066-Na3-1,{},,Absence of distinctions (1920) [Coronation Gulf],78396,,Coronation Gulf,,77688,1920
,,,560,1.0,EA066-Na30-1,{},,Absence of distinctions (1880),78397,,,,77689,1880
,,,560,1.0,EA066-Na31-1,{},,Absence of distinctions (1850) [with special reference to those of Albany and Moose Creek],78398,,with special reference to those of Albany and Moose Creek,,77690,1850
,,,560,1.0,EA066-Na32-1,{},,Absence of distinctions (1880) [Lake St. John & Mistassini Band],78399,,Lake St. John & Mistassini Band,,77691,1880
,,,560,1.0,EA066-Na33-1,{},,Absence of distinctions (1870) [Berens River band],78400,,Berens River band,,77692,1870
,,,560,1.0,EA066-Na34-1,{},,Absence of distinctions (1940) [a band of Northern Saulteaux very closely akin to Na33 (Berens River band) but described as of a much more recent date],78401,,a band of Northern Saulteaux very closely akin to Na33 (Berens River band) but described as of a much more recent date,,77693,1940
,,,560,1.0,EA066-Na35-1,{},,Absence of distinctions (1800),78402,,,,77694,1800
,,,560,1.0,EA066-Na36-1,{},,Absence of distinctions (1860) [with special reference to the Red Lake and White Earth bands],78403,,with special reference to the Red Lake and White Earth bands,,77695,1860
,,,560,1.0,EA066-Na37-1,{},,Absence of distinctions (1880),78404,,,,77696,1880
,,,560,1.0,EA066-Na38-1,{},,Absence of distinctions (1800) [with special reference to the Lac Vieux Desert band],78405,,with special reference to the Lac Vieux Desert band,,77697,1800
,,,560,1.0,EA066-Na39-1,{},,Absence of distinctions (1870) [with special reference to the Kitchibuan of Parry Island],78406,,with special reference to the Kitchibuan of Parry Island,,77698,1870
,,,560,1.0,EA066-Na4-1,{},,Absence of distinctions (1920) [Upper Liard and Dease River Group],78407,,Upper Liard and Dease River Group,,77699,1920
,,,560,1.0,EA066-Na40-1,{},,Absence of distinctions (1650),78408,,,,77700,1650
,,,560,1.0,EA066-Na41-1,{},,Absence of distinctions (1700) [Mainland division],78409,,Mainland division,,77701,1700
,,,560,1.0,EA066-Na42-1,{},,Absence of distinctions (1760) [Prairie Potawatomi],78410,,Prairie Potawatomi,,77702,1760
,,,560,1.0,EA066-Na43-1,{},,Absence of distinctions (1920),78411,,,,77703,1920
,,,560,1.0,EA066-Na44-1,{},,Absence of distinctions (1910),78412,,,,77704,1910
,,,560,1.0,EA066-Na45-1,{},,Absence of distinctions (1900),78413,,,,77705,1900
,,,560,1.0,EA066-Na5-1,{},,"Absence of distinctions (1890) [with special reference to the northern bands (Barren Ground, Ungava, White Whale River)]",78414,,"with special reference to the northern bands (Barren Ground, Ungava, White Whale River)",,77706,1890
,,,560,1.0,EA066-Na7-1,{},,Absence of distinctions (1900) [with special reference to the Attawapiskat Swampy Cree],78416,,with special reference to the Attawapiskat Swampy Cree,,77708,1900
,,,560,1.0,EA066-Nc15-1,{},,Absence of distinctions (1860),78464,,,,77756,1860
,,,560,1.0,EA066-Nc16-1,{},,Absence of distinctions (1860),78465,,,,77757,1860
,,,560,1.0,EA066-Nc2-1,{},,Absence of distinctions (1850),78468,,,,77760,1850
,,,560,1.0,EA066-Nc30-1,{},,Absence of distinctions (1870),78479,,,,77771,1870
,,,560,1.0,EA066-Nc31-1,{},,Absence of distinctions (1870) [with special reference to the Desert Cahuilla],78480,,with special reference to the Desert Cahuilla,,77772,1870
,,,560,1.0,EA066-Nc32-1,{},,Absence of distinctions (1870),78481,,,,77773,1870
,,,560,1.0,EA066-Nc33-1,{},,Absence of distinctions (1860),78482,,,,77774,1860
,,,560,1.0,EA066-Nc34-1,{},,Absence of distinctions (1880),78483,,,,77775,1880
,,,560,1.0,EA066-Nc5-1,{},,Absence of distinctions (1850) [with special reference to the Central Sierra group],78485,,with special reference to the Central Sierra group,,77777,1850
,,,560,1.0,EA066-Nc6-1,{},,Absence of distinctions (1850) [with special reference to the Southern Diegueno],78486,,with special reference to the Southern Diegueno,,77778,1850
,,,560,1.0,EA066-Nd11-1,{},,Absence of distinctions (1850) [with special reference to the southeastern Shuswap],78492,,with special reference to the southeastern Shuswap,,77784,1850
,,,560,1.0,EA066-Nd12-1,{},,Absence of distinctions (1860),78493,,,,77785,1860
,,,560,1.0,EA066-Nd13-1,{},,Absence of distinctions (1860),78494,,,,77786,1860
,,,560,1.0,EA066-Nd15-1,{},,Absence of distinctions (1880),78496,,,,77788,1880
,,,560,1.0,EA066-Nd16-1,{},,Absence of distinctions (1870),78497,,,,77789,1870
,,,560,1.0,EA066-Nd19-1,{},,Absence of distinctions (1860),78500,,,,77792,1860
,,,560,1.0,EA066-Nd2-1,{},,Absence of distinctions (1860),78501,,,,77793,1860
,,,560,1.0,EA066-Nd21-1,{},,Absence of distinctions (1870),78503,,,,77795,1870
,,,560,1.0,EA066-Nd22-1,{},,Absence of distinctions (1870) [Wadadika of Harney Valley],78504,,Wadadika of Harney Valley,,77796,1870
,,,560,1.0,EA066-Nd23-1,{},,Absence of distinctions (1870),78505,,,,77797,1870
,,,560,1.0,EA066-Nd24-1,{},,Absence of distinctions (1870),78506,,,,77798,1870
,,,560,1.0,EA066-Nd25-1,{},,Absence of distinctions (1870),78507,,,,77799,1870
,,,560,1.0,EA066-Nd26-1,{},,Absence of distinctions (1870),78508,,,,77800,1870
,,,560,1.0,EA066-Nd27-1,{},,Absence of distinctions (1860),78509,,,,77801,1860
,,,560,1.0,EA066-Nd28-1,{},,Absence of distinctions (1870),78510,,,,77802,1870
,,,560,1.0,EA066-Nd29-1,{},,Absence of distinctions (1870) [including the Deep Springs Valley and Fish Lake Valley groups],78511,,including the Deep Springs Valley and Fish Lake Valley groups,,77803,1870
,,,560,1.0,EA066-Nd3-1,{},,Absence of distinctions (1870) [Havasupai Tribe],78512,,Havasupai Tribe,,77804,1870
,,,560,1.0,EA066-Nd30-1,{},,Absence of distinctions (1870),78513,,,,77805,1870
,,,560,1.0,EA066-Nd31-1,{},,Absence of distinctions (1850),78514,,,,77806,1850
,,,560,1.0,EA066-Nd32-1,{},,Absence of distinctions (1850) [with special reference to those of Saline Valley],78515,,with special reference to those of Saline Valley,,77807,1850
,,,560,1.0,EA066-Nd33-1,{},,Absence of distinctions (1870) [including the Belted Range group],78516,,including the Belted Range group,,77808,1870
,,,560,1.0,EA066-Nd34-1,{},,Absence of distinctions (1870),78517,,,,77809,1870
,,,560,1.0,EA066-Nd35-1,{},,Absence of distinctions (1870),78518,,,,77810,1870
,,,560,1.0,EA066-Nd36-1,{},,Absence of distinctions (1870),78519,,,,77811,1870
,,,560,1.0,EA066-Nd37-1,{},,Absence of distinctions (1870),78520,,,,77812,1870
,,,560,1.0,EA066-Nd38-1,{},,Absence of distinctions (1870),78521,,,,77813,1870
,,,560,1.0,EA066-Nd39-1,{},,Absence of distinctions (1870) [including the Shoshoni of Snake and Antelope Valleys],78522,,including the Shoshoni of Snake and Antelope Valleys,,77814,1870
,,,560,1.0,EA066-Nd4-1,{},,Absence of distinctions (1870),78523,,,,77815,1870
,,,560,1.0,EA066-Nd40-1,{},,Absence of distinctions (1870),78524,,,,77816,1870
,,,560,1.0,EA066-Nd41-1,{},,Absence of distinctions (1870),78525,,,,77817,1870
,,,560,1.0,EA066-Nd42-1,{},,"Absence of distinctions (1870) [including the Carlin, Halleck, and Wells groups]",78526,,"including the Carlin, Halleck, and Wells groups",,77818,1870
,,,560,1.0,EA066-Nd43-1,{},,Absence of distinctions (1860),78527,,,,77819,1860
,,,560,1.0,EA066-Nd44-1,{},,Absence of distinctions (1850),78528,,,,77820,1850
,,,560,1.0,EA066-Nd46-1,{},,Absence of distinctions (1860),78530,,,,77822,1860
,,,560,1.0,EA066-Nd47-1,{},,Absence of distinctions (1850),78531,,,,77823,1850
,,,560,1.0,EA066-Nd48-1,{},,Absence of distinctions (1860) [with special reference to those of Deep Creek],78532,,with special reference to those of Deep Creek,,77824,1860
,,,560,1.0,EA066-Nd49-1,{},,Absence of distinctions (1860) [including the Kaiparowits band],78533,,including the Kaiparowits band,,77825,1860
,,,560,1.0,EA066-Nd5-1,{},,Absence of distinctions (1870),78534,,,,77826,1870
,,,560,1.0,EA066-Nd50-1,{},,Absence of distinctions (1860),78535,,,,77827,1860
,,,560,1.0,EA066-Nd51-1,{},,Absence of distinctions (1860),78536,,,,77828,1860
,,,560,1.0,EA066-Nd52-1,{},,"Absence of distinctions (1860) [including the Suwuntsu (St. George), Gunlock, and Uinkaret groups of Southern Paiute]",78537,,"including the Suwuntsu (St. George), Gunlock, and Uinkaret groups of Southern Paiute",,77829,1860
,,,560,1.0,EA066-Nd53-1,{},,Absence of distinctions (1860),78538,,,,77830,1860
,,,560,1.0,EA066-Nd54-1,{},,Absence of distinctions (1860) [Colorado River Reservation],78539,,Colorado River Reservation,,77831,1860
,,,560,1.0,EA066-Nd55-1,{},,"Absence of distinctions (1860) [including the Pahrump, Ash Medows, and Tule Springs groups]",78540,,"including the Pahrump, Ash Medows, and Tule Springs groups",,77832,1860
,,,560,1.0,EA066-Nd56-1,{},,Absence of distinctions (1860),78541,,,,77833,1860
,,,560,1.0,EA066-Nd57-1,{},,Absence of distinctions (1860),78542,,,,77834,1860
,,,560,1.0,EA066-Nd58-1,{},,Absence of distinctions (1860),78543,,,,77835,1860
,,,560,1.0,EA066-Nd59-1,{},,Absence of distinctions (1860),78544,,,,77836,1860
,,,560,1.0,EA066-Nd6-1,{},,Absence of distinctions (1850),78545,,,,77837,1850
,,,560,1.0,EA066-Nd60-1,{},,Absence of distinctions (1860),78546,,,,77838,1860
,,,560,1.0,EA066-Nd61-1,{},,Absence of distinctions (1860),78547,,,,77839,1860
,,,560,1.0,EA066-Nd62-1,{},,Absence of distinctions (1860),78548,,,,77840,1860
,,,560,1.0,EA066-Nd63-1,{},,Absence of distinctions (1860) [with special reference to the Eastern Bannock],78549,,with special reference to the Eastern Bannock,,77841,1860
,,,560,1.0,EA066-Nd64-1,{},,Absence of distinctions (1860) [with special reference to the Kucundika],78550,,with special reference to the Kucundika,,77842,1860
,,,560,1.0,EA066-Nd65-1,{},,Absence of distinctions (1870),78551,,,,77843,1870
,,,560,1.0,EA066-Nd66-1,{},,Absence of distinctions (1870) [with exdlusive reference to the Northeastern Yavapai],78552,,with exdlusive reference to the Northeastern Yavapai,,77844,1870
,,,560,1.0,EA066-Nd67-1,{},,Absence of distinctions (1870),78553,,,,77845,1870
,,,560,1.0,EA066-Nd7-1,{},,Absence of distinctions (1880) [Lower or eastern branch],78554,,Lower or eastern branch,,77846,1880
,,,560,1.0,EA066-Ne1-1,{},,Absence of distinctions (1880) [Gros Ventre Tribe],78557,,Gros Ventre Tribe,,77849,1880
,,,560,1.0,EA066-Ne11-1,{},,Absence of distinctions (1870),78558,,,,77850,1870
,,,560,1.0,EA066-Ne14-1,{},,Absence of distinctions (1850),78561,,,,77853,1850
,,,560,1.0,EA066-Ne15-1,{},,Absence of distinctions (1860) [Hidatsa Village],78562,,Hidatsa Village,,77854,1860
,,,560,1.0,EA066-Ne16-1,{},,Absence of distinctions (1800),78563,,,,77855,1800
,,,560,1.0,EA066-Ne17-1,{},,Absence of distinctions (1860),78564,,,,77856,1860
,,,560,1.0,EA066-Ne19-1,{},,Absence of distinctions (1850),78566,,,,77858,1850
,,,560,1.0,EA066-Ne2-1,{},,Absence of distinctions (1870),78567,,,,77859,1870
,,,560,1.0,EA066-Ne20-1,{},,Absence of distinctions (1850),78568,,,,77860,1850
,,,560,1.0,EA066-Ne3-1,{},,Absence of distinctions (1870) [Comanche Tribe],78569,,Comanche Tribe,,77861,1870
,,,560,1.0,EA066-Ne4-1,{},,Absence of distinctions (1870),78570,,,,77862,1870
,,,560,1.0,EA066-Ne5-1,{},,Absence of distinctions (1860),78571,,,,77863,1860
,,,560,1.0,EA066-Ne6-1,{},,Absence of distinctions (1830),78572,,,,77864,1830
,,,560,1.0,EA066-Ne7-1,{},,Absence of distinctions (1880),78573,,,,77865,1880
,,,560,1.0,EA066-Ne8-1,{},,Absence of distinctions (1870),78574,,,,77866,1870
,,,560,1.0,EA066-Ne9-1,{},,Absence of distinctions (1860),78575,,,,77867,1860
,,,560,1.0,EA066-Nf13-1,{},,Absence of distinctions (1820) [with special reference to the Kiskopotha band],78579,,with special reference to the Kiskopotha band,,77871,1820
,,,560,1.0,EA066-Nf2-1,{},,Absence of distinctions (1850),78581,,,,77873,1850
,,,560,1.0,EA066-Nf3-1,{},,Absence of distinctions (1850) [Omaha Tribe],78582,,Omaha Tribe,,77874,1850
,,,560,1.0,EA066-Nf4-1,{},,Absence of distinctions (1720),78583,,,,77875,1720
,,,560,1.0,EA066-Nf5-1,{},,Absence of distinctions (1860),78584,,,,77876,1860
,,,560,1.0,EA066-Nf7-1,{},,Absence of distinctions (1830) [Tama Reservation],78586,,Tama Reservation,,77878,1830
,,,560,1.0,EA066-Nf9-1,{},,Absence of distinctions (1870),78588,,,,77880,1870
,,,560,1.0,EA066-Ng10-1,{},,Absence of distinctions (1750) [with special reference to the Seneca tribe],78590,,with special reference to the Seneca tribe,,77882,1750
,,,560,1.0,EA066-Ng11-1,{},,Absence of distinctions (1750),78591,,,,77883,1750
,,,560,1.0,EA066-Ng12-1,{},,Absence of distinctions (1760),78592,,,,77884,1760
,,,560,1.0,EA066-Ng2-1,{},,Absence of distinctions (1940) [with special reference to the Cow Creek band],78593,,with special reference to the Cow Creek band,,77885,1940
,,,560,1.0,EA066-Ng3-1,{},,Absence of distinctions (1750) [Upper division in Alabama],78594,,Upper division in Alabama,,77886,1750
,,,560,1.0,EA066-Ng4-1,{},,Absence of distinctions (1900),78595,,,,77887,1900
,,,560,1.0,EA066-Ng5-1,{},,Absence of distinctions (1750),78596,,,,77888,1750
,,,560,1.0,EA066-Ng6-1,{},,Absence of distinctions (1700) [with special reference to the Munsee],78597,,with special reference to the Munsee,,77889,1700
,,,560,1.0,EA066-Ng9-1,{},,Absence of distinctions (1920),78600,,,,77892,1920
,,,560,1.0,EA066-Nh1-1,{},,Absence of distinctions (1880) [Central band],78601,,Central band,,77893,1880
,,,560,1.0,EA066-Nh10-1,{},,Absence of distinctions (1920),78602,,,,77894,1920
,,,560,1.0,EA066-Nh11-1,{},,Absence of distinctions (1900) [with special reference to the pueblo of San Ildefonso],78603,,with special reference to the pueblo of San Ildefonso,,77895,1900
,,,560,1.0,EA066-Nh13-1,{},,Absence of distinctions (1920),78605,,,,77897,1920
,,,560,1.0,EA066-Nh14-1,{},,Absence of distinctions (1920),78606,,,,77898,1920
,,,560,1.0,EA066-Nh15-1,{},,Absence of distinctions (1870),78607,,,,77899,1870
,,,560,1.0,EA066-Nh16-1,{},,"Absence of distinctions (1870) [Jicarilla Reservation, Dulce, New Mexico]",78608,,"Jicarilla Reservation, Dulce, New Mexico",,77900,1870
,,,560,1.0,EA066-Nh17-1,{},,Absence of distinctions (1870),78609,,,,77901,1870
,,,560,1.0,EA066-Nh18-1,{},,Absence of distinctions (1920) [Old Oraiibi],78610,,Old Oraiibi,,77902,1920
,,,560,1.0,EA066-Nh19-1,{},,Absence of distinctions (1850),78611,,,,77903,1850
,,,560,1.0,EA066-Nh2-1,{},,Absence of distinctions (1950),78612,,,,77904,1950
,,,560,1.0,EA066-Nh20-1,{},,Absence of distinctions (1860),78613,,,,77905,1860
,,,560,1.0,EA066-Nh21-1,{},,Absence of distinctions (1850) [Fort Mohave and Colorado River Reservation],78614,,Fort Mohave and Colorado River Reservation,,77906,1850
,,,560,1.0,EA066-Nh22-1,{},,Absence of distinctions (1860),78615,,,,77907,1860
,,,560,1.0,EA066-Nh23-1,{},,Absence of distinctions (1870),78616,,,,77908,1870
,,,560,1.0,EA066-Nh24-1,{},,Absence of distinctions (1880),78617,,,,77909,1880
,,,560,1.0,EA066-Nh25-1,{},,Absence of distinctions (1920),78618,,,,77910,1920
,,,560,1.0,EA066-Nh3-1,{},,Absence of distinctions (1930),78619,,,,77911,1930
,,,560,1.0,EA066-Nh4-1,{},,Absence of distinctions (1910) [Pueblo],78620,,Pueblo,,77912,1910
,,,560,1.0,EA066-Nh5-1,{},,Absence of distinctions (1850),78621,,,,77913,1850
,,,560,1.0,EA066-Nh6-1,{},,Absence of distinctions (1890),78622,,,,77914,1890
,,,560,1.0,EA066-Nh7-1,{},,Absence of distinctions (1890),78623,,,,77915,1890
,,,560,1.0,EA066-Nh8-1,{},,Absence of distinctions (1920),78624,,,,77916,1920
,,,560,1.0,EA066-Nh9-1,{},,Absence of distinctions (1920),78625,,,,77917,1920
,,,560,1.0,EA066-Ni2-1,{},,Absence of distinctions (1930),78627,,,,77919,1930
,,,560,1.0,EA066-Ni4-1,{},,Absence of distinctions (1900),78629,,,,77921,1900
,,,560,1.0,EA066-Ni5-1,{},,Absence of distinctions (1570),78630,,,,77922,1570
,,,560,1.0,EA066-Ni6-1,{},,Absence of distinctions (1840),78631,,,,77923,1840
,,,560,1.0,EA066-Ni7-1,{},,Absence of distinctions (1870),78632,,,,77924,1870
,,,560,1.0,EA066-Nj3-1,{},,Absence of distinctions (1940) [Town and environs of Soteapan],78634,,Town and environs of Soteapan,,77926,1940
,,,560,1.0,EA066-Nj6-1,{},,Absence of distinctions (1950) [with special reference to San Mateo],78635,,with special reference to San Mateo,,77927,1950
,,,560,1.0,EA066-Nj9-1,{},,Absence of distinctions (1960),78637,,,,77929,1960
,,,560,1.0,EA066-Sa10-1,{},,Absence of distinctions (1900),78639,,,,77931,1900
,,,560,1.0,EA066-Sa4-1,{},,Absence of distinctions (1960) [with special reference to those of Panama],78644,,with special reference to those of Panama,,77936,1960
,,,560,1.0,EA066-Sa5-1,{},,Absence of distinctions (1950),78645,,,,77937,1950
"Though egalitarian themselves, the Black Carib form an ethnic caste in Honduran society",,,560,1.0,EA066-Sa7-1,{},,Absence of distinctions (1940),78647,,,,77939,1940
,,,560,1.0,EA066-Sa9-1,{},,Absence of distinctions (1920) [Vicinity: Cape Gracias a Dios],78649,,Vicinity: Cape Gracias a Dios,,77941,1920
,,,560,1.0,EA066-Sb1-1,{},,Absence of distinctions (1650) [Dominica Island],78650,,Dominica Island,,77942,1650
,,,560,1.0,EA066-Sb4-1,{},,Absence of distinctions (1950) [with special reference to the Cachama group],78652,,with special reference to the Cachama group,,77944,1950
,,,560,1.0,EA066-Sb5-1,{},,Absence of distinctions (1950),78653,,,,77945,1950
,,,560,1.0,EA066-Sb7-1,{},,Absence of distinctions (1950) [with special reference to the Pariri],78655,,with special reference to the Pariri,,77947,1950
,,,560,1.0,EA066-Sc1-1,{},,Absence of distinctions (1950),78658,,,,77950,1950
,,,560,1.0,EA066-Sc10-1,{},,Absence of distinctions (1900),78659,,,,77951,1900
,,,560,1.0,EA066-Sc11-1,{},,Absence of distinctions (1930),78660,,,,77952,1930
,,,560,1.0,EA066-Sc12-1,{},,Absence of distinctions (1910),78661,,,,77953,1910
,,,560,1.0,EA066-Sc13-1,{},,Absence of distinctions (1950),78662,,,,77954,1950
,,,560,1.0,EA066-Sc15-1,{},,Absence of distinctions (1910),78663,,,,77955,1910
,,,560,1.0,EA066-Sc16-1,{},,Absence of distinctions (1920) [with special reference to the Makitare],78664,,with special reference to the Makitare,,77956,1920
,,,560,1.0,EA066-Sc17-1,{},,Absence of distinctions (1950),78665,,,,77957,1950
,,,560,1.0,EA066-Sc18-1,{},,Absence of distinctions (1960),78666,,,,77958,1960
,,,560,1.0,EA066-Sc2-1,{},,Absence of distinctions (1950),78667,,,,77959,1950
,,,560,1.0,EA066-Sc3-1,{},,Absence of distinctions (1930) [Barama River],78668,,Barama River,,77960,1930
,,,560,1.0,EA066-Sc4-1,{},,Absence of distinctions (1950) [with special reference to the non-agricultural groups],78669,,with special reference to the non-agricultural groups,,77961,1950
,,,560,1.0,EA066-Sc5-1,{},,Absence of distinctions (1900),78670,,,,77962,1900
,,,560,1.0,EA066-Sc6-1,{},,Absence of distinctions (1920) [Upper Suriname River; Akwa on Morini River],78671,,Upper Suriname River; Akwa on Morini River,,77963,1920
,,,560,1.0,EA066-Sc7-1,{},,Absence of distinctions (1950),78672,,,,77964,1950
,,,560,1.0,EA066-Sc8-1,{},,Absence of distinctions (1950),78673,,,,77965,1950
,,,560,1.0,EA066-Sc9-1,{},,Absence of distinctions (1950),78674,,,,77966,1950
,,,560,1.0,EA066-Sd1-1,{},,Absence of distinctions (1950) [Cabrura village],78675,,Cabrura village,,77967,1950
,,,560,1.0,EA066-Sd2-1,{},,Absence of distinctions (1930),78676,,,,77968,1930
,,,560,1.0,EA066-Sd3-1,{},,Absence of distinctions (1920),78677,,,,77969,1920
,,,560,1.0,EA066-Sd4-1,{},,Absence of distinctions (1950),78678,,,,77970,1950
,,,560,1.0,EA066-Sd5-1,{},,Absence of distinctions (1950),78679,,,,77971,1950
,,,560,1.0,EA066-Sd6-1,{},,Absence of distinctions (1960),78680,,,,77972,1960
,,,560,1.0,EA066-Sd7-1,{},,Absence of distinctions (1950),78681,,,,77973,1950
,,,560,1.0,EA066-Sd8-1,{},,Absence of distinctions (1950),78682,,,,77974,1950
,,,560,1.0,EA066-Sd9-1,{},,Absence of distinctions (1965) [Shamatari Tribe; Bisaasi-teri],78683,,Shamatari Tribe; Bisaasi-teri,,77975,1965
,,,560,1.0,EA066-Se1-1,{},,Absence of distinctions (1940) [Vicinity of the Rio Blanco],78684,,Vicinity of the Rio Blanco,,77976,1940
,,,560,1.0,EA066-Se11-1,{},,Absence of distinctions (1960),78686,,,,77978,1960
,,,560,1.0,EA066-Se2-1,{},,Absence of distinctions (1940),78687,,,,77979,1940
,,,560,1.0,EA066-Se3-1,{},,Absence of distinctions (1930),78688,,,,77980,1930
,,,560,1.0,EA066-Se4-1,{},,Absence of distinctions (1940),78689,,,,77981,1940
,,,560,1.0,EA066-Se5-1,{},,Absence of distinctions (1940) [Village on Caduiari River],78690,,Village on Caduiari River,,77982,1940
,,,560,1.0,EA066-Se6-1,{},,Absence of distinctions (1910),78691,,,,77983,1910
,,,560,1.0,EA066-Se8-1,{},,Absence of distinctions (1950) [Upper Inuya River],78693,,Upper Inuya River,,77985,1950
,,,560,1.0,EA066-Se9-1,{},,Absence of distinctions (1920),78694,,,,77986,1920
,,,560,1.0,EA066-Sf3-1,{},,Absence of distinctions (1910) [Rio Cayapas Basin],78697,,Rio Cayapas Basin,,77989,1910
,,,560,1.0,EA066-Sf4-1,{},,Absence of distinctions (1950),78698,,,,77990,1950
